user_id,bags,avg_hotel_nights,trips_booked,flights_booked,return_booked,hotels_booked,packages_booked,cancellations,f_discount,h_discount,total_sessions,avg_room_price,avg_flight_price,avg_flight_discount,avg_room_discount,f_discount_per,h_discount_per,avg_clicks,session_in_seconds,avg_distance,trips_ratio,trips_per_click,clicks_per_session,cancellations_ratio,flights_ratio,hotels_ratio,packages_per_session,f_discounted_price,h_discounted_price,return_ratio,f_discount_ratio,h_discount_ratio,package_per_trip,bags_per_flight,price_per_km,discount_per_km,clusters
381259,1.0,1.0,1,1,1,1,1,0,0,1,8,68.0,719.48,,,,0.1,12.13,91.0,3817.0,0.13,0.08,1.52,0.0,0.13,0.13,0.13,,61.2,1.0,0.0,0.13,1.0,1.0,0.1884935813466073,,4
381465,0.0,7.4,5,3,1,5,3,1,3,1,8,131.6,126.32,,,0.075,,30.63,418.75,784.0,0.63,0.16,3.83,0.13,0.38,0.63,0.38,116.85,,0.33,0.38,0.13,0.6,0.0,0.1611224489795918,,3
382181,2.0,2.0,3,3,3,2,2,0,2,0,8,208.0,357.68,,,0.175,,13.25,98.125,2090.0,0.38,0.23,1.66,0.0,0.38,0.25,0.25,295.09,,1.0,0.25,0.0,0.67,0.67,0.1711387559808612,,4
382384,1.0,0.0,1,1,1,1,1,0,0,0,8,156.0,228.63,,,,,9.38,70.125,1240.0,0.13,0.11,1.17,0.0,0.13,0.13,0.13,,,1.0,0.0,0.0,1.0,1.0,0.1843790322580645,,4
382533,,,0,0,0,0,0,0,1,1,8,,,,,0.2,0.05,8.75,65.25,,0.0,0.0,1.09,0.0,0.0,0.0,0.0,,,,0.13,0.13,,,,,1
385689,1.0,4.0,4,3,3,4,3,0,2,0,8,187.0,431.44,55.47,,0.15,,11.5,85.75,1940.0,0.5,0.35,1.44,0.0,0.38,0.5,0.38,366.72,,1.0,0.25,0.0,0.75,0.33,0.2223917525773195,0.0285927835051546,2
386255,,4.0,1,0,0,1,0,0,2,1,8,268.0,,,,0.1,0.05,8.0,59.5,,0.13,0.13,1.0,0.0,0.0,0.13,0.0,,254.6,,0.25,0.13,0.0,,,,1
386469,,,0,0,0,0,0,0,1,0,9,,,,,0.3,,10.56,79.0,,0.0,0.0,1.17,0.0,0.0,0.0,0.0,,,,0.11,0.0,,,,,1
386914,9.0,2.0,3,3,3,2,2,1,2,4,8,321.0,7445.03,,32.1,0.1,0.1333333333333333,36.75,87.375,8776.0,0.38,0.08,4.59,0.13,0.38,0.25,0.25,6700.53,278.2,1.0,0.25,0.5,0.67,3.0,0.8483397903372835,,0
387282,,4.0,1,0,0,1,0,0,2,1,8,330.0,,,33.0,0.175,0.1,10.88,80.125,,0.13,0.09,1.36,0.0,0.0,0.13,0.0,,297.0,,0.25,0.13,0.0,,,,1
387783,0.0,4.666666666666666,3,1,1,3,1,0,1,1,8,188.67,431.26,,,0.45,0.1,10.88,79.875,2296.0,0.38,0.28,1.36,0.0,0.13,0.38,0.13,237.19,169.8,1.0,0.13,0.13,0.33,0.0,0.1878310104529616,,4
388328,3.0,4.6,5,3,3,5,3,0,3,2,9,165.6,413.57,,16.1,0.1,0.125,15.0,110.44444444444444,2452.0,0.56,0.33,1.67,0.0,0.33,0.56,0.33,372.21,144.9,1.0,0.33,0.22,0.6,1.0,0.1686663947797716,,2
388767,1.0,10.0,1,1,1,1,1,0,0,0,8,189.0,372.34,,,,,13.0,97.125,2119.0,0.13,0.08,1.63,0.0,0.13,0.13,0.13,,,1.0,0.0,0.0,1.0,1.0,0.175714959886739,,4
388947,2.0,2.0,3,3,3,2,2,0,3,1,9,171.0,434.7,107.85,,0.1999999999999999,0.1,12.44,92.55555555555556,2373.0,0.33,0.24,1.38,0.0,0.33,0.22,0.22,347.76,153.9,1.0,0.33,0.11,0.67,0.67,0.1831858407079646,0.0454487989886219,4
389434,3.0,1.3333333333333333,6,6,6,6,6,1,4,1,8,149.33,461.44,126.39,,0.1166666666666666,,55.5,227.5,2399.0,0.75,0.11,6.94,0.13,0.75,0.75,0.75,407.61,,1.0,0.5,0.13,1.0,0.5,0.1923468111713213,0.0526844518549395,3
389662,2.0,1.3333333333333333,3,2,2,3,2,0,3,0,8,173.0,330.09,29.12,,0.15,,18.25,135.75,1878.0,0.38,0.16,2.28,0.0,0.25,0.38,0.25,280.58,,1.0,0.38,0.0,0.67,1.0,0.1757667731629393,0.0155058572949946,4
389759,1.0,1.6666666666666667,3,3,3,3,3,0,3,0,8,186.67,1058.56,87.06,,0.1666666666666666,,19.5,143.875,3956.0,0.38,0.15,2.44,0.0,0.38,0.38,0.38,882.13,,1.0,0.38,0.0,1.0,0.33,0.2675834175935288,0.0220070778564206,2
390811,2.0,3.333333333333333,3,3,3,3,3,0,1,0,8,134.0,366.34,,,0.1,,16.5,122.375,2120.0,0.38,0.18,2.06,0.0,0.38,0.38,0.38,329.71,,1.0,0.13,0.0,1.0,0.67,0.1728018867924528,,2
392453,1.0,11.0,1,1,1,1,1,0,2,2,8,106.0,393.98,19.7,,0.075,0.1,9.75,72.375,2502.0,0.13,0.1,1.22,0.0,0.13,0.13,0.13,364.43,95.4,1.0,0.25,0.25,1.0,1.0,0.1574660271782574,0.0078737010391686,4
395202,,13.0,1,0,0,1,0,0,1,0,8,228.0,,,,0.2,,8.88,66.25,,0.13,0.11,1.11,0.0,0.0,0.13,0.0,,,,0.13,0.0,0.0,,,,1
395981,3.0,1.0,3,3,3,3,3,0,1,0,8,345.33,671.64,237.02,,0.2,,12.63,95.25,2643.0,0.38,0.24,1.58,0.0,0.38,0.38,0.38,537.31,,1.0,0.13,0.0,1.0,1.0,0.2541203178206583,0.0896783957623912,2
396552,2.0,0.75,4,4,2,4,4,0,0,1,8,174.75,206.21,,,,0.1,13.63,101.375,1557.0,0.5,0.29,1.7,0.0,0.5,0.5,0.5,,157.28,0.5,0.0,0.13,1.0,0.5,0.1324405908798972,,2
399137,2.0,3.75,4,2,2,4,2,0,3,0,8,196.0,415.74,,,0.1666666666666666,,19.38,143.25,2244.0,0.5,0.21,2.42,0.0,0.25,0.5,0.25,346.45,,1.0,0.38,0.0,0.5,1.0,0.1852673796791444,,2
399218,1.0,2.0,2,2,2,1,1,0,1,0,8,123.0,243.95,,,0.2,,15.13,113.625,1372.0,0.25,0.13,1.89,0.0,0.25,0.13,0.13,195.16,,1.0,0.13,0.0,0.5,0.5,0.1778061224489796,,4
399799,2.0,2.0,4,4,3,4,4,0,0,1,8,91.25,340.3,,,,0.1,15.75,116.75,2009.0,0.5,0.25,1.97,0.0,0.5,0.5,0.5,,82.13,0.75,0.0,0.13,1.0,0.5,0.1693877551020408,,2
400275,1.0,4.0,2,2,2,1,1,0,3,0,8,263.0,536.53,100.55,,0.1333333333333333,,12.38,92.25,3205.0,0.25,0.16,1.55,0.0,0.25,0.13,0.13,464.99,,1.0,0.38,0.0,0.5,0.5,0.1674040561622465,0.0313728549141965,4
400582,0.0,2.25,4,3,3,4,3,0,1,1,8,270.5,215.63,20.73,,0.1,0.15,15.63,116.375,1211.0,0.5,0.26,1.95,0.0,0.38,0.5,0.38,194.07,229.93,1.0,0.13,0.13,0.75,0.0,0.1780594549958711,0.0171180842279108,2
400899,2.0,3.333333333333333,3,3,3,3,3,0,0,0,8,196.67,364.0,,,,,31.88,235.375,1733.0,0.38,0.09,3.99,0.0,0.38,0.38,0.38,,,1.0,0.0,0.0,1.0,0.67,0.2100403923831506,,2
401245,0.0,3.0,3,3,3,2,2,0,3,1,8,127.0,317.27,36.63,,0.15,0.15,15.0,111.875,1799.0,0.38,0.2,1.88,0.0,0.38,0.25,0.25,269.68,107.95,1.0,0.38,0.13,0.67,0.0,0.1763590883824346,0.020361311839911,4
402332,0.0,0.5,2,2,2,2,2,0,2,2,8,139.0,430.45,93.49,6.95,0.1,0.05,17.13,127.125,2140.0,0.25,0.12,2.14,0.0,0.25,0.25,0.25,387.41,132.05,1.0,0.25,0.25,1.0,0.0,0.2011448598130841,0.0436869158878504,4
402978,3.0,3.0,4,4,4,4,4,0,1,0,8,135.75,353.26,30.52,,0.15,,14.38,107.0,1920.0,0.5,0.28,1.8,0.0,0.5,0.5,0.5,300.27,,1.0,0.13,0.0,1.0,0.75,0.1839895833333333,0.0158958333333333,2
403881,3.0,2.5,4,4,3,4,4,0,2,0,8,146.0,742.92,,,0.275,,16.63,122.375,3121.0,0.5,0.24,2.08,0.0,0.5,0.5,0.5,538.62,,0.75,0.25,0.0,1.0,0.75,0.2380390900352451,,2
404879,2.0,3.333333333333333,4,4,3,3,3,0,0,0,8,246.33,261.72,,,,,15.88,118.0,1279.0,0.5,0.25,1.99,0.0,0.5,0.38,0.38,,,0.75,0.0,0.0,0.75,0.5,0.2046286161063331,,2
405305,2.0,1.0,3,3,2,3,3,0,2,1,9,260.0,538.53,,,0.1,0.2,15.44,114.77777777777776,2909.0,0.33,0.19,1.72,0.0,0.33,0.33,0.33,484.68,208.0,0.67,0.22,0.11,1.0,0.67,0.1851254726710209,,4
406210,1.0,6.5,2,2,1,2,2,0,2,0,8,167.0,595.41,,,0.2,,11.63,86.5,9471.0,0.25,0.17,1.45,0.0,0.25,0.25,0.25,476.33,,0.5,0.25,0.0,1.0,0.5,0.0628666455495723,,4
407118,3.0,11.5,4,4,3,4,4,1,1,2,8,181.5,532.42,,,,0.15,14.0,171.5,1782.0,0.5,0.29,1.75,0.13,0.5,0.5,0.5,,154.28,0.75,0.13,0.25,1.0,0.75,0.2987766554433221,,3
407250,1.0,3.0,4,4,4,3,3,0,2,0,8,108.33,478.64,,,0.175,,17.88,133.0,2889.0,0.5,0.22,2.24,0.0,0.5,0.38,0.38,394.88,,1.0,0.25,0.0,0.75,0.25,0.1656767047421252,,2
407275,2.0,4.666666666666666,4,4,4,3,3,0,1,0,8,166.67,186.74,,,0.25,,15.75,117.875,1032.0,0.5,0.25,1.97,0.0,0.5,0.38,0.38,140.06,,1.0,0.13,0.0,0.75,0.5,0.1809496124031007,,2
407434,,9.0,1,0,0,1,0,0,2,0,8,177.0,,,,0.1,,7.75,57.625,,0.13,0.13,0.97,0.0,0.0,0.13,0.0,,,,0.25,0.0,0.0,,,,1
407642,0.0,1.0,2,2,2,2,2,0,1,0,8,242.0,234.89,,,0.25,,13.88,103.75,1269.0,0.25,0.14,1.74,0.0,0.25,0.25,0.25,176.17,,1.0,0.13,0.0,1.0,0.0,0.1850985027580772,,4
408551,1.0,2.0,2,2,2,2,2,0,3,1,9,184.0,323.7,,,0.1333333333333333,0.1,10.33,77.88888888888889,1698.0,0.22,0.19,1.15,0.0,0.22,0.22,0.22,280.54,165.6,1.0,0.33,0.11,1.0,0.5,0.1906360424028268,,4
409073,3.0,1.6666666666666667,3,3,3,3,3,0,0,0,8,174.0,526.19,,,,,22.25,165.0,3090.0,0.38,0.13,2.78,0.0,0.38,0.38,0.38,,,1.0,0.0,0.0,1.0,1.0,0.1702880258899676,,2
411179,1.0,5.25,4,3,3,4,3,1,3,1,8,229.5,304.4,45.66,,0.15,,45.75,152.5,1593.0,0.5,0.09,5.72,0.13,0.38,0.5,0.38,258.74,,1.0,0.38,0.13,0.75,0.33,0.1910860012554927,0.0286629001883239,3
411701,1.0,1.0,2,1,1,2,1,0,1,1,8,158.0,578.27,,,0.25,0.2,19.63,144.875,3041.0,0.25,0.1,2.45,0.0,0.13,0.25,0.13,433.7,126.4,1.0,0.13,0.13,0.5,1.0,0.1901578428148635,,4
413128,1.0,5.6,5,4,4,5,4,0,3,1,10,261.0,405.19,75.45,5.2,0.1,0.1,16.1,119.8,1015.0,0.5,0.31,1.61,0.0,0.4,0.5,0.4,364.67,234.9,1.0,0.3,0.1,0.8,0.25,0.3992019704433497,0.0743349753694581,2
413340,2.0,8.0,3,3,3,1,1,0,0,1,8,137.0,177.35,,,,0.15,15.0,112.25,987.0,0.38,0.2,1.88,0.0,0.38,0.13,0.13,,116.45,1.0,0.0,0.13,0.33,0.67,0.1796859169199594,,4
413418,3.0,3.0,3,2,2,2,1,0,2,2,8,36.5,290.34,,,0.125,0.075,12.25,91.0,1066.0,0.38,0.24,1.53,0.0,0.25,0.25,0.13,254.05,33.76,1.0,0.25,0.25,0.33,1.5,0.2723639774859286,,4
413658,5.0,3.0,4,3,3,3,2,1,2,2,8,121.5,1413.53,,,0.15,0.1,22.5,547.75,2663.0,0.5,0.18,2.81,0.13,0.38,0.38,0.25,1201.5,109.35,1.0,0.25,0.25,0.5,1.67,0.5308036049568157,,3
414128,1.0,2.75,4,3,2,4,3,0,1,2,9,333.0,965.22,,18.2,0.05,0.075,15.11,112.0,3412.0,0.44,0.26,1.68,0.0,0.33,0.44,0.33,916.96,308.03,0.67,0.11,0.22,0.75,0.33,0.2828898007033997,,2
415282,0.0,3.5,2,2,2,2,2,0,0,3,8,152.0,1140.94,,,,0.15,11.63,87.0,2189.0,0.25,0.17,1.45,0.0,0.25,0.25,0.25,,129.2,1.0,0.0,0.38,1.0,0.0,0.521215166742805,,4
415381,3.0,2.5,3,3,2,2,2,0,0,1,8,119.5,150.4,,,,0.15,13.5,100.875,956.0,0.38,0.22,1.69,0.0,0.38,0.25,0.25,,101.58,0.67,0.0,0.13,0.67,1.0,0.1573221757322175,,4
415581,2.0,5.666666666666666,3,3,3,3,3,0,1,0,8,212.0,353.26,,,0.1,,14.13,105.375,1872.0,0.38,0.21,1.77,0.0,0.38,0.38,0.38,317.93,,1.0,0.13,0.0,1.0,0.67,0.1887072649572649,,2
416319,1.0,0.0,2,2,2,2,2,0,1,2,8,109.5,73.8,,,0.15,0.075,27.5,204.625,532.0,0.25,0.07,3.44,0.0,0.25,0.25,0.25,62.73,101.29,1.0,0.13,0.25,1.0,0.5,0.1387218045112782,,4
416580,1.0,2.6,6,5,4,5,4,1,2,2,8,134.0,306.34,,12.9,0.05,0.1,40.0,478.25,1300.0,0.75,0.15,5.0,0.13,0.63,0.63,0.5,291.02,120.6,0.8,0.25,0.25,0.67,0.2,0.2356461538461538,,3
417679,2.0,2.75,5,5,5,4,4,0,2,4,8,179.75,434.96,117.06,9.98,0.125,0.1125,17.63,131.625,2184.0,0.63,0.28,2.2,0.0,0.63,0.5,0.5,380.59,159.53,1.0,0.25,0.5,0.8,0.4,0.1991575091575091,0.0535989010989011,2
418329,2.0,9.0,3,3,3,3,3,0,3,2,8,118.33,148.51,14.77,17.85,0.1,0.125,21.13,156.5,834.0,0.38,0.14,2.64,0.0,0.38,0.38,0.38,133.66,103.54,1.0,0.38,0.25,1.0,0.67,0.1780695443645084,0.0177098321342925,2
418488,2.0,3.25,4,4,4,4,4,0,2,3,8,175.5,352.9,,,0.225,0.1333333333333333,24.63,181.875,1991.0,0.5,0.16,3.08,0.0,0.5,0.5,0.5,273.5,152.1,1.0,0.25,0.38,1.0,0.5,0.1772476142641888,,2
418692,1.0,5.0,4,4,4,4,4,1,3,4,10,182.5,1085.18,15.63,18.45,0.05,0.1,31.2,84.1,11893.0,0.4,0.13,3.12,0.1,0.4,0.4,0.4,1030.92,164.25,1.0,0.3,0.4,1.0,0.25,0.0912452703270831,0.0013142184478264,3
420648,0.0,5.5,3,2,2,2,1,0,3,0,8,254.0,721.58,54.45,,0.1166666666666666,,11.88,87.875,3815.0,0.38,0.25,1.49,0.0,0.25,0.25,0.13,637.4,,1.0,0.38,0.0,0.33,0.0,0.1891428571428571,0.0142726081258191,4
420669,3.0,5.0,6,5,5,5,4,2,3,2,8,120.5,586.01,,,0.1,,63.5,461.375,3017.0,0.75,0.09,7.94,0.25,0.63,0.63,0.5,527.41,,1.0,0.38,0.25,0.67,0.6,0.1942359960225389,,3
421247,2.0,2.0,4,4,4,4,4,0,0,3,8,216.0,177.4,,13.53,,0.0666666666666666,22.38,166.625,1048.0,0.5,0.18,2.8,0.0,0.5,0.5,0.5,,201.6,1.0,0.0,0.38,1.0,0.5,0.1692748091603053,,2
421515,1.0,1.0,2,2,2,2,2,0,1,1,8,178.5,337.55,,5.95,0.15,0.05,22.5,166.875,1838.0,0.25,0.09,2.81,0.0,0.25,0.25,0.25,286.92,169.58,1.0,0.13,0.13,1.0,0.5,0.1836507072905332,,4
421666,3.0,1.0,3,3,3,3,3,1,2,1,8,70.33,571.26,,,0.05,,46.13,157.25,3585.0,0.38,0.07,5.77,0.13,0.38,0.38,0.38,542.7,,1.0,0.25,0.13,1.0,1.0,0.159347280334728,,3
421700,0.0,5.0,3,3,3,3,3,0,2,1,8,116.67,393.65,137.42,32.85,0.125,0.15,17.63,130.375,2000.0,0.38,0.17,2.2,0.0,0.38,0.38,0.38,344.44,99.17,1.0,0.25,0.13,1.0,0.0,0.196825,0.06871,2
421870,8.0,2.5,3,3,3,2,2,0,2,1,8,276.0,7411.36,28.11,,0.075,0.2,16.5,122.125,7453.0,0.38,0.18,2.06,0.0,0.38,0.25,0.25,6855.51,220.8,1.0,0.25,0.13,0.67,2.67,0.9944129880585,0.0037716355829867,0
422066,5.0,5.0,4,4,4,4,4,0,1,1,8,139.75,410.25,16.82,,0.1,0.15,17.75,131.25,1725.0,0.5,0.23,2.22,0.0,0.5,0.5,0.5,369.23,118.79,1.0,0.13,0.13,1.0,1.25,0.2378260869565217,0.0097507246376811,2
422668,,,0,0,0,0,0,0,2,1,8,,,,,0.175,0.1,12.63,93.5,,0.0,0.0,1.58,0.0,0.0,0.0,0.0,,,,0.25,0.13,,,,,1
423042,3.0,3.0,7,5,5,6,4,1,3,2,8,146.17,159.27,,6.3,0.125,0.05,31.38,333.75,908.0,0.88,0.22,3.92,0.13,0.63,0.75,0.5,139.36,138.86,1.0,0.38,0.25,0.57,0.6,0.1754074889867841,,3
423413,,20.0,1,0,0,1,0,0,3,0,8,269.0,,,,0.25,,16.63,123.875,,0.13,0.06,2.08,0.0,0.0,0.13,0.0,,,,0.38,0.0,0.0,,,,1
424553,1.0,5.333333333333333,3,1,1,3,1,0,3,1,8,125.67,393.35,,,0.2333333333333333,0.3,27.0,201.125,2217.0,0.38,0.11,3.38,0.0,0.13,0.38,0.13,301.57,87.97,1.0,0.38,0.13,0.33,1.0,0.177424447451511,,4
425632,1.0,5.0,3,2,2,2,1,0,1,1,8,148.0,444.49,,,0.1,0.05,11.25,83.125,2572.0,0.38,0.27,1.41,0.0,0.25,0.25,0.13,400.04,140.6,1.0,0.13,0.13,0.33,0.5,0.1728188180404354,,4
425653,,,0,0,0,0,0,0,1,0,8,,,,,0.1,,12.13,90.25,,0.0,0.0,1.52,0.0,0.0,0.0,0.0,,,,0.13,0.0,,,,,1
425953,0.0,2.0,4,4,4,4,4,0,1,1,8,89.0,217.85,49.08,3.35,0.15,0.05,22.63,167.75,793.0,0.5,0.18,2.83,0.0,0.5,0.5,0.5,185.17,84.55,1.0,0.13,0.13,1.0,0.0,0.2747162673392181,0.0618915510718789,2
425966,1.0,1.5,2,2,2,2,2,0,0,0,8,144.5,659.34,,,,,11.75,86.5,3794.0,0.25,0.17,1.47,0.0,0.25,0.25,0.25,,,1.0,0.0,0.0,1.0,0.5,0.1737849235635213,,4
426478,0.0,9.0,3,2,2,2,1,1,3,3,8,119.0,1354.74,,11.9,0.125,0.075,18.5,434.75,7648.0,0.38,0.16,2.31,0.13,0.25,0.25,0.13,1185.4,110.08,1.0,0.38,0.38,0.33,0.0,0.1771365062761506,,3
427426,1.0,1.0,3,3,3,2,2,0,2,1,8,58.0,242.88,,,0.2,0.05,15.13,113.375,1474.0,0.38,0.2,1.89,0.0,0.38,0.25,0.25,194.3,55.1,1.0,0.25,0.13,0.67,0.33,0.164776119402985,,4
427506,3.0,1.5,4,4,4,4,4,1,2,2,8,250.75,403.67,22.48,20.8,0.25,0.1,40.5,533.75,2118.0,0.5,0.1,5.06,0.13,0.5,0.5,0.5,302.75,225.68,1.0,0.25,0.25,1.0,0.75,0.190590179414542,0.0106137865911237,3
428056,0.0,3.0,4,4,4,3,3,0,3,0,8,197.67,594.32,,,0.15,,17.38,128.875,3181.0,0.5,0.23,2.17,0.0,0.5,0.38,0.38,505.17,,1.0,0.38,0.0,0.75,0.0,0.1868343288274127,,2
428552,0.0,1.5,2,2,2,2,2,0,1,1,8,247.0,392.45,92.45,,0.25,0.1,12.75,95.875,2174.0,0.25,0.16,1.59,0.0,0.25,0.25,0.25,294.34,222.3,1.0,0.13,0.13,1.0,0.0,0.1805197792088316,0.0425252989880404,4
428858,1.0,8.0,4,3,3,4,3,1,2,1,8,216.0,1381.11,,,0.1,,46.5,160.75,11185.0,0.5,0.09,5.81,0.13,0.38,0.5,0.38,1243.0,,1.0,0.25,0.13,0.75,0.33,0.1234787662047384,,3
429345,,6.0,1,0,0,1,0,0,1,2,8,119.0,,,,0.1,0.075,17.0,127.625,,0.13,0.06,2.13,0.0,0.0,0.13,0.0,,110.08,,0.13,0.25,0.0,,,,1
429375,2.0,1.5,4,4,4,3,3,1,1,1,8,222.0,662.71,,,,,33.5,371.125,3855.0,0.5,0.12,4.19,0.13,0.5,0.38,0.38,,,1.0,0.13,0.13,0.75,0.5,0.1719092088197146,,3
430722,2.0,3.25,4,4,4,4,4,1,3,2,8,244.25,366.75,38.59,15.8,0.125,0.05,40.75,489.875,2241.0,0.5,0.1,5.09,0.13,0.5,0.5,0.5,320.91,232.04,1.0,0.38,0.25,1.0,0.5,0.1636546184738956,0.0172199910754127,3
431144,0.0,4.5,2,1,1,2,1,0,2,2,8,183.0,227.82,,42.0,0.15,0.175,12.88,96.25,1297.0,0.25,0.16,1.61,0.0,0.13,0.25,0.13,193.65,150.98,1.0,0.25,0.25,0.5,0.0,0.1756515034695451,,4
431337,3.0,2.0,3,3,3,3,3,0,0,1,8,213.0,402.89,,,,0.05,15.63,114.875,2405.0,0.38,0.19,1.95,0.0,0.38,0.38,0.38,,202.35,1.0,0.0,0.13,1.0,1.0,0.1675218295218295,,2
431602,3.0,1.5,4,4,4,3,3,1,4,2,8,153.5,820.84,69.3,20.9,0.0833333333333333,0.1,44.88,148.75,3841.0,0.5,0.09,5.61,0.13,0.5,0.38,0.38,752.44,138.15,1.0,0.5,0.25,0.75,0.75,0.2137047643842749,0.0180421765165321,3
431746,2.0,1.0,1,1,1,1,1,0,0,2,8,109.0,550.16,,5.45,,0.075,9.38,69.875,1556.0,0.13,0.11,1.17,0.0,0.13,0.13,0.13,,100.83,1.0,0.0,0.25,1.0,2.0,0.353573264781491,,4
431899,0.0,4.0,2,2,2,2,2,1,2,1,8,196.0,428.59,,,0.15,,30.88,334.25,2108.0,0.25,0.06,3.86,0.13,0.25,0.25,0.25,364.3,,1.0,0.25,0.13,1.0,0.0,0.2033159392789373,,3
431912,1.0,,1,1,1,0,0,0,1,1,8,,295.89,,,0.05,0.2,10.25,76.625,783.0,0.13,0.1,1.28,0.0,0.13,0.0,0.0,281.1,,1.0,0.13,0.13,0.0,1.0,0.3778927203065134,,4
432333,1.0,4.5,2,1,1,2,1,0,0,2,8,174.5,515.36,,12.8,,0.175,15.0,112.125,2868.0,0.25,0.13,1.88,0.0,0.13,0.25,0.13,,143.96,1.0,0.0,0.25,0.5,1.0,0.1796931659693166,,4
432637,1.0,2.0,3,3,3,3,3,0,2,1,8,150.0,430.9,,34.5,0.125,0.15,14.88,109.75,2405.0,0.38,0.2,1.86,0.0,0.38,0.38,0.38,377.04,127.5,1.0,0.25,0.13,1.0,0.33,0.1791683991683991,,2
432941,1.0,4.75,4,3,3,4,3,0,0,1,8,115.5,1032.57,,,,0.05,19.5,145.5,3420.0,0.5,0.21,2.44,0.0,0.38,0.5,0.38,,109.73,1.0,0.0,0.13,0.75,0.33,0.3019210526315789,,2
433080,3.0,3.0,4,4,4,4,4,0,0,2,8,92.5,337.55,,8.85,,0.1,19.75,147.0,1698.0,0.5,0.2,2.47,0.0,0.5,0.5,0.5,,83.25,1.0,0.0,0.25,1.0,0.75,0.1987926972909305,,2
433339,1.0,7.0,2,1,1,2,1,0,1,1,8,210.0,54.64,,,0.1,0.1,15.63,114.875,340.0,0.25,0.13,1.95,0.0,0.13,0.25,0.13,49.18,189.0,1.0,0.13,0.13,0.5,1.0,0.1607058823529411,,4
433905,,14.0,1,0,0,1,0,0,1,0,8,140.0,,,,0.05,,14.13,105.25,,0.13,0.07,1.77,0.0,0.0,0.13,0.0,,,,0.13,0.0,0.0,,,,1
434238,1.0,1.0,2,2,2,1,1,0,0,1,8,44.0,48.46,,,,0.1,14.88,109.75,262.0,0.25,0.13,1.86,0.0,0.25,0.13,0.13,,39.6,1.0,0.0,0.13,0.5,0.5,0.1849618320610687,,4
434623,1.0,1.8,5,5,5,5,5,1,3,2,8,325.8,319.59,32.2,30.0,0.075,0.15,51.88,199.625,1918.0,0.63,0.1,6.49,0.13,0.63,0.63,0.63,295.62,276.93,1.0,0.38,0.25,1.0,0.2,0.1666266944734097,0.0167883211678832,3
435231,1.0,4.0,2,1,1,2,1,0,1,1,9,104.0,52.88,,,0.15,0.1,13.78,103.11111111111111,321.0,0.22,0.15,1.53,0.0,0.11,0.22,0.11,44.95,93.6,1.0,0.11,0.11,0.5,1.0,0.1647352024922118,,4
435596,1.0,2.0,2,2,2,2,2,0,3,1,8,223.0,401.72,,,0.2666666666666666,0.15,22.0,164.0,2256.0,0.25,0.09,2.75,0.0,0.25,0.25,0.25,294.59,189.55,1.0,0.38,0.13,1.0,0.5,0.1780673758865248,,4
435669,1.0,0.5,2,2,2,2,2,0,2,1,8,142.0,719.12,,2.0,0.175,0.05,15.63,115.625,2558.0,0.25,0.13,1.95,0.0,0.25,0.25,0.25,593.27,134.9,1.0,0.25,0.13,1.0,0.5,0.2811258795934324,,4
435837,,12.0,1,0,0,1,0,0,1,0,8,154.0,,,,0.2,,11.88,88.375,,0.13,0.08,1.49,0.0,0.0,0.13,0.0,,,,0.13,0.0,0.0,,,,1
435882,1.0,1.5,4,4,4,4,4,1,2,3,9,253.0,181.7,3.39,,0.05,0.05,50.0,205.33333333333331,941.0,0.44,0.08,5.56,0.11,0.44,0.44,0.44,172.62,240.35,1.0,0.22,0.33,1.0,0.25,0.1930924548352816,0.0036025504782146,3
436320,1.0,2.0,2,2,2,2,2,0,1,1,8,113.5,199.72,20.39,9.0,0.1,0.1,17.88,131.75,1131.0,0.25,0.11,2.24,0.0,0.25,0.25,0.25,179.75,102.15,1.0,0.13,0.13,1.0,0.5,0.1765870910698496,0.0180282935455349,4
436894,1.0,4.0,2,2,1,2,2,0,1,2,8,87.5,156.91,,,0.3999999999999999,0.075,9.0,67.75,1170.0,0.25,0.22,1.13,0.0,0.25,0.25,0.25,94.15,80.94,0.5,0.13,0.25,1.0,0.5,0.1341111111111111,,4
437069,3.0,3.4,5,5,5,5,5,0,1,1,8,122.8,359.28,40.89,12.3,0.1,0.15,25.5,190.625,1908.0,0.63,0.2,3.19,0.0,0.63,0.63,0.63,323.35,104.38,1.0,0.13,0.13,1.0,0.6,0.1883018867924528,0.0214308176100628,2
437162,1.0,2.333333333333333,3,2,1,3,2,1,3,2,8,211.67,546.44,,13.35,0.15,0.05,51.0,192.375,2721.0,0.38,0.06,6.38,0.13,0.25,0.38,0.25,464.47,201.09,0.5,0.38,0.25,0.67,0.5,0.2008232267548695,,3
437251,1.0,1.3333333333333333,3,3,3,3,3,0,0,0,8,80.33,362.37,,,,,18.75,137.625,1886.0,0.38,0.16,2.34,0.0,0.38,0.38,0.38,,,1.0,0.0,0.0,1.0,0.33,0.192136797454931,,2
437539,2.0,1.6,5,5,5,5,5,0,1,1,8,127.8,338.43,,10.0,0.1,0.05,20.0,148.875,1813.0,0.63,0.25,2.5,0.0,0.63,0.63,0.63,304.59,121.41,1.0,0.13,0.13,1.0,0.4,0.1866685052399338,,2
