user_id,segmentation
586344,No cancellation fee
586357,No cancellation fee
586384,No cancellation fee
586458,Free hotel meal
586471,Free hotel meal
586631,Free hotel meal
586637,1 night free hotel with flight
586644,Free checked bag
586656,Free hotel meal
586672,Exclusive discounts
586701,No cancellation fee
586721,1 night free hotel with flight
586732,1 night free hotel with flight
586762,1 night free hotel with flight
586774,Free hotel meal
586803,Free hotel meal
586811,Exclusive discounts
586820,1 night free hotel with flight
586829,No cancellation fee
586850,1 night free hotel with flight
586876,Free hotel meal
586887,No cancellation fee
586936,Free checked bag
586953,Free hotel meal
587134,Free checked bag
587195,Free checked bag
587233,Free hotel meal
587234,Free hotel meal
587304,Exclusive discounts
587313,Free checked bag
587373,No cancellation fee
587459,Exclusive discounts
587470,Exclusive discounts
587483,1 night free hotel with flight
587538,Free checked bag
587577,Free checked bag
587601,Free hotel meal
587642,Free hotel meal
587675,1 night free hotel with flight
587698,Free checked bag
587753,Free hotel meal
587754,Free checked bag
587802,Free checked bag
587810,No cancellation fee
587899,Free checked bag
588013,Free checked bag
588048,Free checked bag
588103,1 night free hotel with flight
588313,Free checked bag
588355,Free checked bag
588370,Free hotel meal
588386,No cancellation fee
588391,Exclusive discounts
588414,1 night free hotel with flight
588497,Free hotel meal
588507,Exclusive discounts
588526,Free hotel meal
588560,No cancellation fee
588582,1 night free hotel with flight
588677,Free hotel meal
588732,1 night free hotel with flight
588797,Free checked bag
588820,1 night free hotel with flight
588893,1 night free hotel with flight
588919,Free checked bag
588970,Free hotel meal
589008,No cancellation fee
589121,1 night free hotel with flight
589140,Free checked bag
589154,Free hotel meal
589162,Free checked bag
589164,Exclusive discounts
589171,Free checked bag
589228,1 night free hotel with flight
589259,Free checked bag
589306,Exclusive discounts
589311,Free hotel meal
589404,Free hotel meal
589405,Free hotel meal
589414,Exclusive discounts
589489,1 night free hotel with flight
589539,No cancellation fee
589630,Free checked bag
589650,No cancellation fee
589758,No cancellation fee
589775,Exclusive discounts
589812,Free checked bag
589822,Free checked bag
589868,No cancellation fee
589884,Free checked bag
589977,1 night free hotel with flight
589995,No cancellation fee
590014,Free checked bag
590040,No cancellation fee
590077,1 night free hotel with flight
590095,No cancellation fee
590103,1 night free hotel with flight
590123,Free checked bag
590130,Free checked bag
590163,Free checked bag
590202,1 night free hotel with flight
590227,1 night free hotel with flight
590230,1 night free hotel with flight
590379,1 night free hotel with flight
590394,Free hotel meal
590397,Exclusive discounts
590400,1 night free hotel with flight
590404,No cancellation fee
590412,Free checked bag
590420,Free hotel meal
590429,Exclusive discounts
590434,1 night free hotel with flight
590442,Exclusive discounts
590468,No cancellation fee
590471,Free checked bag
590473,Free checked bag
590558,Exclusive discounts
590659,Exclusive discounts
590697,Exclusive discounts
590744,Free checked bag
590829,Exclusive discounts
590843,Free hotel meal
590905,1 night free hotel with flight
590922,Free checked bag
590954,Exclusive discounts
590967,1 night free hotel with flight
590981,No cancellation fee
591003,Exclusive discounts
591063,Free checked bag
591097,Exclusive discounts
591155,Free checked bag
591255,Free checked bag
591271,Free hotel meal
591328,Free hotel meal
591381,Exclusive discounts
591433,1 night free hotel with flight
591478,Exclusive discounts
591582,1 night free hotel with flight
591593,Free checked bag
591599,Free hotel meal
591714,1 night free hotel with flight
591746,Free checked bag
591835,Free hotel meal
591888,1 night free hotel with flight
592035,Exclusive discounts
592079,No cancellation fee
592082,Free checked bag
592118,Exclusive discounts
592132,Free checked bag
592158,Free checked bag
592221,Free checked bag
592366,Free hotel meal
592371,Free checked bag
592372,Exclusive discounts
592378,Exclusive discounts
592399,1 night free hotel with flight
592403,Free checked bag
592445,Free hotel meal
592491,Exclusive discounts
592598,Exclusive discounts
592707,Free checked bag
592792,Exclusive discounts
592833,Free hotel meal
592886,1 night free hotel with flight
592929,Exclusive discounts
592958,No cancellation fee
593020,Exclusive discounts
593047,Free hotel meal
593244,No cancellation fee
593350,1 night free hotel with flight
593385,1 night free hotel with flight
593386,Free checked bag
593398,1 night free hotel with flight
593401,No cancellation fee
593494,Exclusive discounts
593536,Exclusive discounts
593632,Exclusive discounts
593672,Free checked bag
593719,Free hotel meal
593786,1 night free hotel with flight
593804,Exclusive discounts
593833,Free checked bag
593910,1 night free hotel with flight
594000,Free hotel meal
594027,Free hotel meal
594042,1 night free hotel with flight
594103,Exclusive discounts
594123,Exclusive discounts
594146,Free hotel meal
594188,Free hotel meal
594238,No cancellation fee
594240,Free hotel meal
594406,1 night free hotel with flight
594410,Free checked bag
594446,Free hotel meal
594449,Exclusive discounts
594503,Free checked bag
594516,No cancellation fee
594601,Free checked bag
594644,No cancellation fee
594695,Free checked bag
594737,Free hotel meal
594824,Exclusive discounts
594875,Free hotel meal
594892,Free checked bag
594914,No cancellation fee
594948,Exclusive discounts
594985,1 night free hotel with flight
595026,Exclusive discounts
595087,1 night free hotel with flight
595122,Exclusive discounts
595123,Free checked bag
595126,Free checked bag
595171,Exclusive discounts
595183,Free hotel meal
595184,No cancellation fee
595257,No cancellation fee
595283,No cancellation fee
595284,1 night free hotel with flight
595386,No cancellation fee
595414,1 night free hotel with flight
595431,Exclusive discounts
595442,Exclusive discounts
595506,No cancellation fee
595527,Free checked bag
595587,Free hotel meal
595624,Free checked bag
595626,No cancellation fee
595690,No cancellation fee
595740,Free checked bag
595852,No cancellation fee
595861,Free checked bag
595897,1 night free hotel with flight
595958,Free checked bag
596103,Free checked bag
596153,No cancellation fee
596186,Exclusive discounts
596220,Free checked bag
596222,No cancellation fee
596320,Free hotel meal
596329,Exclusive discounts
596335,Exclusive discounts
596349,Free hotel meal
596361,Free checked bag
596409,No cancellation fee
596442,No cancellation fee
596505,No cancellation fee
596559,Exclusive discounts
596611,No cancellation fee
596732,Free checked bag
596820,No cancellation fee
596856,Free hotel meal
596863,Free hotel meal
597003,Free checked bag
597010,No cancellation fee
597029,No cancellation fee
597300,Free hotel meal
597410,Free checked bag
597434,1 night free hotel with flight
597498,Free checked bag
597510,1 night free hotel with flight
597662,Free hotel meal
597734,Exclusive discounts
597836,Exclusive discounts
597878,Exclusive discounts
597946,Exclusive discounts
597948,Free hotel meal
597954,1 night free hotel with flight
597955,Free hotel meal
598069,Exclusive discounts
598075,Free hotel meal
598185,Free hotel meal
598233,Free hotel meal
598265,No cancellation fee
598276,Free checked bag
598306,Free checked bag
598526,Free hotel meal
598533,Free hotel meal
598590,1 night free hotel with flight
598687,Exclusive discounts
598691,No cancellation fee
598692,Free checked bag
598715,Free hotel meal
598832,Free hotel meal
598881,No cancellation fee
598911,1 night free hotel with flight
598945,Free checked bag
599065,Free hotel meal
599239,Free checked bag
599244,Free checked bag
599311,Free hotel meal
599335,Exclusive discounts
599348,Exclusive discounts
599437,Free checked bag
599454,1 night free hotel with flight
599649,1 night free hotel with flight
599651,Free hotel meal
599657,Exclusive discounts
599765,Free checked bag
599790,Free hotel meal
599833,No cancellation fee
599909,Free hotel meal
599927,1 night free hotel with flight
599999,Free hotel meal
600011,Free checked bag
600018,Exclusive discounts
600057,Free checked bag
600078,Free checked bag
600163,Free hotel meal
600265,Free checked bag
600287,Free hotel meal
600304,Exclusive discounts
600351,Exclusive discounts
600395,Exclusive discounts
600444,No cancellation fee
600515,1 night free hotel with flight
600561,Exclusive discounts
600605,Free checked bag
600648,1 night free hotel with flight
600690,Exclusive discounts
600750,Free checked bag
600796,Free hotel meal
600833,Free hotel meal
600842,Free checked bag
600886,1 night free hotel with flight
600926,Free checked bag
600930,Free hotel meal
601094,No cancellation fee
601104,No cancellation fee
601116,Free checked bag
601158,Free checked bag
601282,No cancellation fee
601582,Free hotel meal
601673,Free hotel meal
601882,Free checked bag
601894,Free hotel meal
601917,No cancellation fee
602120,No cancellation fee
602190,Exclusive discounts
602323,Free hotel meal
602433,1 night free hotel with flight
602476,1 night free hotel with flight
602478,No cancellation fee
602598,Free hotel meal
602656,1 night free hotel with flight
602734,Free checked bag
602748,No cancellation fee
602769,1 night free hotel with flight
602793,Free hotel meal
602827,1 night free hotel with flight
602918,Free checked bag
602921,Exclusive discounts
602925,1 night free hotel with flight
602946,Exclusive discounts
602953,1 night free hotel with flight
602962,Free hotel meal
603033,Free checked bag
603053,No cancellation fee
603100,Free hotel meal
603160,1 night free hotel with flight
603221,No cancellation fee
603278,Free checked bag
603296,Free hotel meal
603341,Free hotel meal
603345,Exclusive discounts
603440,1 night free hotel with flight
603515,No cancellation fee
603592,1 night free hotel with flight
603635,Free checked bag
603715,Free checked bag
603809,Free hotel meal
603875,No cancellation fee
603883,Exclusive discounts
604136,Exclusive discounts
604355,1 night free hotel with flight
604388,Free checked bag
604592,Free checked bag
604617,Exclusive discounts
604664,Free hotel meal
604688,Free hotel meal
604804,Free hotel meal
604840,1 night free hotel with flight
604916,Free hotel meal
604982,1 night free hotel with flight
605004,No cancellation fee
605096,Free hotel meal
605136,No cancellation fee
605308,Free hotel meal
605311,Exclusive discounts
605439,Exclusive discounts
605494,No cancellation fee
605558,Exclusive discounts
605578,No cancellation fee
605607,Free checked bag
605615,1 night free hotel with flight
605619,Free checked bag
605776,No cancellation fee
605780,Free hotel meal
605878,No cancellation fee
605943,Free checked bag
605945,Free hotel meal
606041,Free hotel meal
606060,Free checked bag
606094,No cancellation fee
606161,Exclusive discounts
606283,Free checked bag
606290,Free checked bag
606333,No cancellation fee
606362,Free checked bag
606456,1 night free hotel with flight
606568,Exclusive discounts
606635,No cancellation fee
606648,Exclusive discounts
606762,Free hotel meal
606862,Free checked bag
606930,1 night free hotel with flight
607017,No cancellation fee
607028,1 night free hotel with flight
607152,1 night free hotel with flight
607197,Free checked bag
607270,Exclusive discounts
607280,Free hotel meal
607350,Free hotel meal
607524,Free hotel meal
607626,Exclusive discounts
607706,Exclusive discounts
607799,Free hotel meal
607931,No cancellation fee
607949,Free checked bag
607998,Free checked bag
608039,Exclusive discounts
608086,Exclusive discounts
608287,Free hotel meal
608296,No cancellation fee
608343,Exclusive discounts
608478,Exclusive discounts
608520,Free checked bag
608521,Free checked bag
608629,No cancellation fee
608725,Exclusive discounts
608727,Free checked bag
608764,Free hotel meal
608786,Free hotel meal
608820,Free checked bag
608823,Free checked bag
608860,Exclusive discounts
608866,Free hotel meal
608970,Exclusive discounts
609051,Free checked bag
609102,Exclusive discounts
609167,No cancellation fee
609221,Free checked bag
609228,Free checked bag
609230,Free checked bag
609236,Exclusive discounts
609240,No cancellation fee
609243,Free hotel meal
609262,1 night free hotel with flight
609393,1 night free hotel with flight
609413,Free hotel meal
609673,1 night free hotel with flight
609683,Exclusive discounts
609720,Free hotel meal
609763,Free hotel meal
609800,Free hotel meal
609817,No cancellation fee
609838,Free checked bag
609868,Free hotel meal
610144,1 night free hotel with flight
610226,Free hotel meal
610280,Free hotel meal
610294,Free checked bag
610306,Exclusive discounts
610338,Free hotel meal
610395,Free checked bag
610474,No cancellation fee
610482,No cancellation fee
610492,Free hotel meal
610530,Exclusive discounts
610670,Free hotel meal
610763,Free hotel meal
610793,Free hotel meal
610806,1 night free hotel with flight
610905,Free hotel meal
610909,No cancellation fee
611031,Free hotel meal
611065,No cancellation fee
611087,Free hotel meal
611126,Free hotel meal
611177,Free hotel meal
611251,No cancellation fee
611350,Free hotel meal
611371,Exclusive discounts
611583,Free hotel meal
611839,No cancellation fee
611852,1 night free hotel with flight
611887,No cancellation fee
611954,1 night free hotel with flight
612002,Free hotel meal
612128,Free checked bag
612175,Free hotel meal
612220,Exclusive discounts
612226,Free hotel meal
612236,No cancellation fee
612562,Exclusive discounts
612685,Exclusive discounts
612797,Free hotel meal
612812,Free hotel meal
612976,No cancellation fee
613164,Exclusive discounts
613252,No cancellation fee
613275,Free hotel meal
613383,Exclusive discounts
613386,Free hotel meal
613442,No cancellation fee
613655,Free hotel meal
613874,1 night free hotel with flight
613921,No cancellation fee
613941,Free checked bag
614033,Free checked bag
614092,No cancellation fee
614111,No cancellation fee
614165,1 night free hotel with flight
614311,Free checked bag
614412,Exclusive discounts
614549,Exclusive discounts
614595,Free checked bag
614632,Free hotel meal
614668,Exclusive discounts
614748,1 night free hotel with flight
614793,Free checked bag
614814,Free hotel meal
614828,Free checked bag
614846,Free hotel meal
614918,1 night free hotel with flight
614933,Free checked bag
615006,Free checked bag
615266,Exclusive discounts
615307,Free hotel meal
615489,Free checked bag
615544,No cancellation fee
615674,1 night free hotel with flight
615749,No cancellation fee
615783,Free checked bag
615881,Free hotel meal
615922,Free checked bag
616086,Free hotel meal
616125,Free checked bag
616222,Free hotel meal
616461,Free hotel meal
616470,Free checked bag
616491,Exclusive discounts
616518,Free checked bag
616692,Free checked bag
616715,Free hotel meal
616718,Free checked bag
616734,No cancellation fee
616752,Free hotel meal
616789,No cancellation fee
616795,No cancellation fee
616802,1 night free hotel with flight
616950,1 night free hotel with flight
616992,Free hotel meal
617052,Free hotel meal
617125,Free checked bag
617199,1 night free hotel with flight
617402,1 night free hotel with flight
617407,Free checked bag
617458,Free hotel meal
617506,Free checked bag
617606,Free hotel meal
617743,Free checked bag
617878,No cancellation fee
617964,Free hotel meal
617990,Free hotel meal
617994,No cancellation fee
618063,1 night free hotel with flight
618088,No cancellation fee
618157,Free hotel meal
618181,Exclusive discounts
618201,Free checked bag
618230,No cancellation fee
618266,1 night free hotel with flight
618308,Free hotel meal
618343,Free hotel meal
618392,Exclusive discounts
618418,No cancellation fee
618429,No cancellation fee
618535,Free hotel meal
618642,Exclusive discounts
618664,Free hotel meal
618759,Free hotel meal
618780,Free hotel meal
618815,Free hotel meal
618881,Free checked bag
619079,No cancellation fee
619109,Exclusive discounts
619218,Free checked bag
619321,1 night free hotel with flight
619362,1 night free hotel with flight
619432,Free checked bag
619520,Exclusive discounts
619615,1 night free hotel with flight
619918,No cancellation fee
619938,No cancellation fee
619971,Free hotel meal
619983,Free hotel meal
619988,No cancellation fee
620033,Free hotel meal
620274,No cancellation fee
620300,Exclusive discounts
620382,Free hotel meal
620394,Free hotel meal
620453,Free hotel meal
620690,Free checked bag
620719,1 night free hotel with flight
620884,1 night free hotel with flight
620972,No cancellation fee
620991,Free checked bag
621072,Free checked bag
621081,Free checked bag
621085,Free hotel meal
621113,No cancellation fee
621150,Free hotel meal
621291,No cancellation fee
621552,Free hotel meal
621607,Free hotel meal
621665,1 night free hotel with flight
621811,Free checked bag
621849,No cancellation fee
621922,Exclusive discounts
622149,Free checked bag
622248,Free checked bag
622293,Free checked bag
622343,1 night free hotel with flight
622418,Free checked bag
622464,Free checked bag
622708,No cancellation fee
622813,Exclusive discounts
623043,Exclusive discounts
623077,No cancellation fee
623087,Free checked bag
623142,No cancellation fee
623417,Free hotel meal
623691,Free checked bag
623750,No cancellation fee
623815,1 night free hotel with flight
623850,1 night free hotel with flight
623935,No cancellation fee
623941,Free hotel meal
623949,1 night free hotel with flight
623972,No cancellation fee
624198,Free checked bag
624215,Free hotel meal
624258,Free checked bag
624497,Free hotel meal
624593,Free hotel meal
624636,Free checked bag
624762,Exclusive discounts
624913,1 night free hotel with flight
625030,1 night free hotel with flight
625089,Exclusive discounts
625398,1 night free hotel with flight
625400,1 night free hotel with flight
625555,Free checked bag
625597,Free checked bag
625700,Free hotel meal
625703,No cancellation fee
625984,1 night free hotel with flight
626037,1 night free hotel with flight
626067,1 night free hotel with flight
626114,Exclusive discounts
626249,Free hotel meal
626318,Free hotel meal
626329,No cancellation fee
626519,No cancellation fee
626520,1 night free hotel with flight
626558,Free hotel meal
626587,No cancellation fee
626645,No cancellation fee
626986,1 night free hotel with flight
627041,Free checked bag
627158,Free hotel meal
627176,1 night free hotel with flight
627436,No cancellation fee
627451,Free hotel meal
627475,No cancellation fee
627518,Free hotel meal
627617,Free checked bag
627729,Free hotel meal
627889,Free hotel meal
627893,No cancellation fee
627972,Exclusive discounts
628023,Exclusive discounts
628033,Free checked bag
628570,1 night free hotel with flight
628653,Exclusive discounts
628671,Free hotel meal
628694,Free checked bag
628752,Free hotel meal
628762,Free hotel meal
629345,No cancellation fee
629647,No cancellation fee
629701,Exclusive discounts
629725,Exclusive discounts
629747,No cancellation fee
629803,No cancellation fee
629812,Free checked bag
629877,1 night free hotel with flight
629952,Exclusive discounts
630039,Exclusive discounts
630097,Free checked bag
630176,No cancellation fee
630178,Free checked bag
630267,Free hotel meal
630607,Free hotel meal
630609,1 night free hotel with flight
630694,1 night free hotel with flight
630738,No cancellation fee
630992,Free hotel meal
631174,Free checked bag
631201,Free checked bag
631319,Exclusive discounts
631384,Free hotel meal
631388,Free checked bag
631448,Free hotel meal
631477,Free checked bag
631787,Free checked bag
631872,Free hotel meal
631970,1 night free hotel with flight
631975,Exclusive discounts
631993,Free hotel meal
632136,1 night free hotel with flight
632239,No cancellation fee
632316,Free checked bag
632425,Free hotel meal
632461,Free hotel meal
632475,Free checked bag
632631,1 night free hotel with flight
632665,Exclusive discounts
632749,Free hotel meal
632866,No cancellation fee
632965,1 night free hotel with flight
632988,Free hotel meal
633183,1 night free hotel with flight
633195,Free checked bag
633235,Free hotel meal
633314,Free hotel meal
633406,Exclusive discounts
633725,1 night free hotel with flight
633972,Free hotel meal
634130,Exclusive discounts
634601,1 night free hotel with flight
634739,Free hotel meal
634795,Exclusive discounts
634824,Exclusive discounts
635249,Free hotel meal
635300,No cancellation fee
635303,Free checked bag
635375,No cancellation fee
635442,1 night free hotel with flight
635576,1 night free hotel with flight
635587,Free checked bag
635666,Free checked bag
635790,Free checked bag
635861,Free checked bag
635949,No cancellation fee
636078,No cancellation fee
636102,1 night free hotel with flight
636251,Free hotel meal
636520,Free checked bag
636524,Exclusive discounts
636526,Free hotel meal
636739,Free hotel meal
636873,1 night free hotel with flight
636874,No cancellation fee
636966,Free checked bag
637075,Free checked bag
637086,No cancellation fee
637421,Free hotel meal
637457,Free checked bag
637555,Free hotel meal
637633,No cancellation fee
637687,1 night free hotel with flight
638140,Free hotel meal
638162,No cancellation fee
638237,Free hotel meal
638565,Free hotel meal
638576,Free hotel meal
638580,Free hotel meal
638598,Exclusive discounts
638600,Free hotel meal
638874,Exclusive discounts
639009,Exclusive discounts
639168,1 night free hotel with flight
639458,1 night free hotel with flight
639510,Free checked bag
639554,1 night free hotel with flight
639571,No cancellation fee
639894,Free checked bag
640451,Free hotel meal
640580,1 night free hotel with flight
640649,Exclusive discounts
640689,1 night free hotel with flight
640715,No cancellation fee
640849,No cancellation fee
640867,Free hotel meal
640968,1 night free hotel with flight
641012,Free hotel meal
641102,Exclusive discounts
641106,Free checked bag
641310,No cancellation fee
641364,No cancellation fee
641529,Free hotel meal
641537,Exclusive discounts
642215,Free hotel meal
642344,1 night free hotel with flight
642364,Exclusive discounts
642553,1 night free hotel with flight
642578,Free checked bag
642679,No cancellation fee
642786,1 night free hotel with flight
642820,Free checked bag
643324,No cancellation fee
643344,Free checked bag
643359,Free checked bag
643469,No cancellation fee
643645,Exclusive discounts
643714,Free checked bag
643929,No cancellation fee
644438,Free hotel meal
644467,Free hotel meal
644639,Free hotel meal
644784,Exclusive discounts
644870,Exclusive discounts
645022,No cancellation fee
645047,1 night free hotel with flight
645168,1 night free hotel with flight
645415,Free hotel meal
645488,Free hotel meal
645664,No cancellation fee
645685,Exclusive discounts
645933,Free checked bag
645939,Free checked bag
646127,Free hotel meal
646197,1 night free hotel with flight
646257,Exclusive discounts
646259,Free hotel meal
646405,Exclusive discounts
646424,Free hotel meal
646455,Free checked bag
646933,Free checked bag
646937,No cancellation fee
647016,Free hotel meal
647555,Exclusive discounts
647597,Free checked bag
647638,1 night free hotel with flight
647662,1 night free hotel with flight
647674,Free hotel meal
647804,1 night free hotel with flight
647862,No cancellation fee
648201,No cancellation fee
648379,Free checked bag
648852,No cancellation fee
648983,Exclusive discounts
648990,No cancellation fee
649080,Free hotel meal
649081,Exclusive discounts
649208,Exclusive discounts
649378,Exclusive discounts
649935,No cancellation fee
650049,Free hotel meal
650055,1 night free hotel with flight
650079,Free checked bag
650606,1 night free hotel with flight
650901,1 night free hotel with flight
651018,Free checked bag
651030,Free checked bag
651193,Free checked bag
651201,1 night free hotel with flight
651269,Exclusive discounts
651274,No cancellation fee
651390,Free checked bag
651491,1 night free hotel with flight
651613,1 night free hotel with flight
651675,Exclusive discounts
651744,1 night free hotel with flight
651805,Free hotel meal
651818,Free checked bag
651828,Free checked bag
651941,Free hotel meal
651960,Free hotel meal
652003,Free hotel meal
652040,1 night free hotel with flight
652190,Free hotel meal
652359,1 night free hotel with flight
652416,1 night free hotel with flight
652527,No cancellation fee
652737,Free hotel meal
653197,Free hotel meal
653228,Exclusive discounts
653281,No cancellation fee
653332,Free checked bag
653640,Free hotel meal
653724,1 night free hotel with flight
653838,Free checked bag
653852,Exclusive discounts
654233,1 night free hotel with flight
654259,1 night free hotel with flight
654395,1 night free hotel with flight
654687,No cancellation fee
654913,No cancellation fee
655022,Free hotel meal
655051,Free checked bag
655166,Free checked bag
655300,1 night free hotel with flight
655499,Free checked bag
656150,Exclusive discounts
656346,Exclusive discounts
656422,No cancellation fee
656471,Free hotel meal
656560,Free hotel meal
656626,No cancellation fee
656708,Free checked bag
656850,Exclusive discounts
656873,Exclusive discounts
656920,1 night free hotel with flight
657122,Free hotel meal
657343,Free checked bag
657514,Free hotel meal
657591,Exclusive discounts
657629,No cancellation fee
657796,Free checked bag
658234,Free hotel meal
658528,Free hotel meal
658774,1 night free hotel with flight
659128,No cancellation fee
659161,1 night free hotel with flight
659162,1 night free hotel with flight
659360,Free checked bag
659664,Exclusive discounts
659744,Exclusive discounts
659832,Exclusive discounts
660110,1 night free hotel with flight
660821,No cancellation fee
660894,Free hotel meal
660903,Free hotel meal
660959,No cancellation fee
661614,Free hotel meal
661639,Free checked bag
661697,Exclusive discounts
661930,Free hotel meal
662010,1 night free hotel with flight
662535,Exclusive discounts
662596,Exclusive discounts
662750,Free hotel meal
663017,Free checked bag
663376,Free checked bag
663565,1 night free hotel with flight
664084,No cancellation fee
664119,Free hotel meal
664401,1 night free hotel with flight
664405,Free checked bag
664617,No cancellation fee
664663,1 night free hotel with flight
664998,Exclusive discounts
665329,Free checked bag
665397,1 night free hotel with flight
665505,No cancellation fee
665593,1 night free hotel with flight
665676,Free hotel meal
665746,Free checked bag
665887,No cancellation fee
665892,No cancellation fee
665980,Free hotel meal
666049,Exclusive discounts
666174,1 night free hotel with flight
666292,Free checked bag
666718,Exclusive discounts
666942,Free hotel meal
667299,Free hotel meal
667536,Free checked bag
667643,No cancellation fee
667718,Free checked bag
667916,No cancellation fee
667929,Exclusive discounts
667981,1 night free hotel with flight
668083,Exclusive discounts
668172,1 night free hotel with flight
668677,Free checked bag
668776,Free hotel meal
669140,Free checked bag
669155,Free hotel meal
669329,Free checked bag
669348,Exclusive discounts
669356,Exclusive discounts
669449,1 night free hotel with flight
670471,Exclusive discounts
670626,No cancellation fee
670971,Exclusive discounts
671066,Free hotel meal
671151,Exclusive discounts
671367,No cancellation fee
671368,Free checked bag
671975,Free checked bag
671999,Free hotel meal
672009,Free checked bag
672112,Free hotel meal
672468,1 night free hotel with flight
673076,Exclusive discounts
673286,Free hotel meal
673874,No cancellation fee
674375,Exclusive discounts
675053,Exclusive discounts
675201,No cancellation fee
675594,No cancellation fee
676043,Free hotel meal
676373,Free hotel meal
676570,1 night free hotel with flight
676707,Free checked bag
676762,Exclusive discounts
677209,Free checked bag
677842,Free hotel meal
677896,Free checked bag
678536,No cancellation fee
678547,1 night free hotel with flight
678888,Free checked bag
679040,Free hotel meal
679047,Exclusive discounts
679066,No cancellation fee
679442,No cancellation fee
679611,1 night free hotel with flight
679831,Free checked bag
680424,Free hotel meal
680735,1 night free hotel with flight
681050,Exclusive discounts
681581,1 night free hotel with flight
681720,Free hotel meal
682005,Free hotel meal
682247,1 night free hotel with flight
683014,Exclusive discounts
683663,Free hotel meal
683976,Free hotel meal
683978,No cancellation fee
684510,Free hotel meal
684521,Free checked bag
684543,Free checked bag
684764,Free checked bag
684806,Free hotel meal
685594,Exclusive discounts
685604,Free checked bag
685958,No cancellation fee
686165,No cancellation fee
686408,Free checked bag
686445,Free hotel meal
686509,Free hotel meal
686915,No cancellation fee
686920,Free checked bag
688312,No cancellation fee
688600,Free checked bag
689037,No cancellation fee
689374,Free checked bag
689456,No cancellation fee
689624,Free hotel meal
689984,Free hotel meal
690420,1 night free hotel with flight
690422,1 night free hotel with flight
691334,Exclusive discounts
691541,Free hotel meal
691546,1 night free hotel with flight
692211,Free checked bag
692510,Exclusive discounts
693301,No cancellation fee
693729,Free hotel meal
693765,Exclusive discounts
694265,Free checked bag
695011,Free checked bag
695094,Free hotel meal
695132,Free hotel meal
695307,Exclusive discounts
695557,No cancellation fee
696475,No cancellation fee
697072,1 night free hotel with flight
698291,Exclusive discounts
698573,1 night free hotel with flight
699040,Free checked bag
699411,1 night free hotel with flight
700028,Exclusive discounts
700237,Exclusive discounts
700289,Exclusive discounts
700666,Free hotel meal
701565,Exclusive discounts
702595,Free hotel meal
702877,Free hotel meal
703333,Free checked bag
704652,No cancellation fee
704870,1 night free hotel with flight
705215,Free hotel meal
705310,No cancellation fee
705984,Free hotel meal
707260,No cancellation fee
707402,Free hotel meal
707525,1 night free hotel with flight
708887,1 night free hotel with flight
709630,Free checked bag
710489,1 night free hotel with flight
710523,No cancellation fee
711391,Exclusive discounts
713557,Exclusive discounts
714166,Free checked bag
714420,No cancellation fee
714504,Exclusive discounts
714565,1 night free hotel with flight
715059,Exclusive discounts
716337,Free checked bag
716801,1 night free hotel with flight
717149,Free checked bag
717546,Exclusive discounts
720819,Exclusive discounts
720860,No cancellation fee
721496,Free hotel meal
721552,Free hotel meal
721570,Free checked bag
722828,Free hotel meal
722939,Free hotel meal
724581,Exclusive discounts
725357,Free hotel meal
726953,1 night free hotel with flight
727886,1 night free hotel with flight
728820,Free hotel meal
730639,No cancellation fee
732729,No cancellation fee
733654,Exclusive discounts
734565,Free checked bag
735029,Free checked bag
736075,1 night free hotel with flight
736833,Free hotel meal
739139,1 night free hotel with flight
739518,Exclusive discounts
739734,Free hotel meal
741190,Free hotel meal
741773,Free hotel meal
741902,Exclusive discounts
742639,Free checked bag
743151,Free hotel meal
745292,Free checked bag
746934,1 night free hotel with flight
748759,1 night free hotel with flight
750982,No cancellation fee
751545,Free checked bag
752933,Free hotel meal
756030,1 night free hotel with flight
756434,Exclusive discounts
757930,No cancellation fee
760304,Exclusive discounts
760793,Exclusive discounts
763129,No cancellation fee
763792,Free hotel meal
765745,Free checked bag
767426,Free hotel meal
768291,Free checked bag
770252,Free checked bag
774666,Free checked bag
777366,No cancellation fee
777846,Free hotel meal
780167,Free checked bag
785107,No cancellation fee
785186,No cancellation fee
792549,No cancellation fee
796032,Free checked bag
801660,Exclusive discounts
811077,Free checked bag
844489,Free hotel meal
