"user_id","bags","avg_hotel_nights","trips_booked","flights_booked","return_booked","hotels_booked","packages_booked","cancellations","f_discount","h_discount","total_sessions","avg_room_price","avg_flight_price","avg_flight_discount","avg_room_discount","f_discount_per","h_discount_per","avg_clicks","session_in_seconds","avg_distance","trips_ratio","trips_per_click","clicks_per_session","cancellations_ratio","flights_ratio","hotels_ratio","packages_per_session","f_discounted_price","h_discounted_price","return_ratio","f_discount_ratio","h_discount_ratio","package_per_trip","bags_per_flight","price_per_km","discount_per_km"
"379543","1","2.0000000000000000","3","3","3","3","3","0","1","1","8","231.67","385.04","","","0.10000000000000000000","0.15000000000000000000","13.00","95.625","2197","0.38","0.23","1.63","0.00","0.38","0.38","0.38","346.54","196.92","1.00","0.13","0.13","1.00","0.33","0.17525716886663634",""
"380434","1","2.3333333333333333","3","3","3","3","3","0","2","1","8","265.00","356.92","71.42","","0.12500000000000000000","0.05000000000000000000","14.25","104.375","1929","0.38","0.21","1.78","0.00","0.38","0.38","0.38","312.31","251.75","1.00","0.25","0.13","1.00","0.33","0.18502851218247798","0.03702436495593572"
"380436","1","4.0000000000000000","1","1","1","1","1","0","0","2","8","165.00","113.25","","16.50","","0.17500000000000000000","13.38","99.375","576","0.13","0.07","1.67","0.00","0.13","0.13","0.13","","136.13","1.00","0.00","0.25","1.00","1.00","0.19661458333333334",""
"380757","1","4.6666666666666667","3","3","2","3","3","0","1","2","8","169.67","165.21","","12.65","0.05000000000000000000","0.05000000000000000000","15.25","114.125","1693","0.38","0.20","1.91","0.00","0.38","0.38","0.38","156.95","161.19","0.67","0.13","0.25","1.00","0.33","0.09758417011222682",""
"380874","2","1.3333333333333333","3","3","3","3","3","0","0","3","8","178.33","280.08","","35.50","","0.18333333333333333333","14.63","109","1430","0.38","0.21","1.83","0.00","0.38","0.38","0.38","","145.64","1.00","0.00","0.38","1.00","0.67","0.19586013986013984",""
"380949","1","1.8000000000000000","6","6","6","5","5","1","1","2","8","230.00","368.65","","35.40","","0.15000000000000000000","54.00","215.875","2040","0.75","0.11","6.75","0.13","0.75","0.63","0.63","","195.50","1.00","0.13","0.25","0.83","0.17","0.18071078431372548",""
"381259","1","1.00000000000000000000","1","1","1","1","1","0","0","1","8","68.00","719.48","","","","0.10000000000000000000","12.13","91","3817","0.13","0.08","1.52","0.00","0.13","0.13","0.13","","61.20","1.00","0.00","0.13","1.00","1.00","0.1884935813466073",""
"381465","0","7.4000000000000000","5","3","1","5","3","1","3","1","8","131.60","126.32","","","0.07500000000000000000","","30.63","418.75","784","0.63","0.16","3.83","0.13","0.38","0.63","0.38","116.85","","0.33","0.38","0.13","0.60","0.00","0.16112244897959183",""
"382181","2","2.0000000000000000","3","3","3","2","2","0","2","0","8","208.00","357.68","","","0.17500000000000000000","","13.25","98.125","2090","0.38","0.23","1.66","0.00","0.38","0.25","0.25","295.09","","1.00","0.25","0.00","0.67","0.67","0.17113875598086126",""
"382384","1","0.00000000000000000000","1","1","1","1","1","0","0","0","8","156.00","228.63","","","","","9.38","70.125","1240","0.13","0.11","1.17","0.00","0.13","0.13","0.13","","","1.00","0.00","0.00","1.00","1.00","0.1843790322580645",""
"382533","","","0","0","0","0","0","0","1","1","8","","","","","0.20000000000000000000","0.05000000000000000000","8.75","65.25","","0.00","0.00","1.09","0.00","0.00","0.00","0.00","","","","0.13","0.13","","","",""
"385689","1","4.0000000000000000","4","3","3","4","3","0","2","0","8","187.00","431.44","55.47","","0.15000000000000000000","","11.50","85.75","1940","0.50","0.35","1.44","0.00","0.38","0.50","0.38","366.72","","1.00","0.25","0.00","0.75","0.33","0.22239175257731958","0.028592783505154637"
"386255","","4.0000000000000000","1","0","0","1","0","0","2","1","8","268.00","","","","0.10000000000000000000","0.05000000000000000000","8.00","59.5","","0.13","0.13","1.00","0.00","0.00","0.13","0.00","","254.60","","0.25","0.13","0.00","","",""
"386469","","","0","0","0","0","0","0","1","0","9","","","","","0.30000000000000000000","","10.56","79","","0.00","0.00","1.17","0.00","0.00","0.00","0.00","","","","0.11","0.00","","","",""
"386914","9","2.0000000000000000","3","3","3","2","2","1","2","4","8","321.00","7445.03","","32.10","0.10000000000000000000","0.13333333333333333333","36.75","87.375","8776","0.38","0.08","4.59","0.13","0.38","0.25","0.25","6700.53","278.20","1.00","0.25","0.50","0.67","3.00","0.8483397903372835",""
"387282","","4.0000000000000000","1","0","0","1","0","0","2","1","8","330.00","","","33.00","0.17500000000000000000","0.10000000000000000000","10.88","80.125","","0.13","0.09","1.36","0.00","0.00","0.13","0.00","","297.00","","0.25","0.13","0.00","","",""
"387783","0","4.6666666666666667","3","1","1","3","1","0","1","1","8","188.67","431.26","","","0.45000000000000000000","0.10000000000000000000","10.88","79.875","2296","0.38","0.28","1.36","0.00","0.13","0.38","0.13","237.19","169.80","1.00","0.13","0.13","0.33","0.00","0.18783101045296166",""
"388328","3","4.6000000000000000","5","3","3","5","3","0","3","2","9","165.60","413.57","","16.10","0.10000000000000000000","0.12500000000000000000","15.00","110.44444444444444","2452","0.56","0.33","1.67","0.00","0.33","0.56","0.33","372.21","144.90","1.00","0.33","0.22","0.60","1.00","0.1686663947797716",""
"388767","1","10.0000000000000000","1","1","1","1","1","0","0","0","8","189.00","372.34","","","","","13.00","97.125","2119","0.13","0.08","1.63","0.00","0.13","0.13","0.13","","","1.00","0.00","0.00","1.00","1.00","0.17571495988673902",""
"388947","2","2.0000000000000000","3","3","3","2","2","0","3","1","9","171.00","434.70","107.85","","0.19999999999999996667","0.10000000000000000000","12.44","92.55555555555556","2373","0.33","0.24","1.38","0.00","0.33","0.22","0.22","347.76","153.90","1.00","0.33","0.11","0.67","0.67","0.1831858407079646","0.045448798988621995"
"389434","3","1.3333333333333333","6","6","6","6","6","1","4","1","8","149.33","461.44","126.39","","0.11666666666666666667","","55.50","227.5","2399","0.75","0.11","6.94","0.13","0.75","0.75","0.75","407.61","","1.00","0.50","0.13","1.00","0.50","0.19234681117132138","0.05268445185493956"
"389662","2","1.3333333333333333","3","2","2","3","2","0","3","0","8","173.00","330.09","29.12","","0.15000000000000000000","","18.25","135.75","1878","0.38","0.16","2.28","0.00","0.25","0.38","0.25","280.58","","1.00","0.38","0.00","0.67","1.00","0.1757667731629393","0.015505857294994676"
"389759","1","1.6666666666666667","3","3","3","3","3","0","3","0","8","186.67","1058.56","87.06","","0.16666666666666666667","","19.50","143.875","3956","0.38","0.15","2.44","0.00","0.38","0.38","0.38","882.13","","1.00","0.38","0.00","1.00","0.33","0.2675834175935288","0.02200707785642063"
"390811","2","3.3333333333333333","3","3","3","3","3","0","1","0","8","134.00","366.34","","","0.10000000000000000000","","16.50","122.375","2120","0.38","0.18","2.06","0.00","0.38","0.38","0.38","329.71","","1.00","0.13","0.00","1.00","0.67","0.1728018867924528",""
"392453","1","11.0000000000000000","1","1","1","1","1","0","2","2","8","106.00","393.98","19.70","","0.07500000000000000000","0.10000000000000000000","9.75","72.375","2502","0.13","0.10","1.22","0.00","0.13","0.13","0.13","364.43","95.40","1.00","0.25","0.25","1.00","1.00","0.1574660271782574","0.007873701039168665"
"395202","","13.0000000000000000","1","0","0","1","0","0","1","0","8","228.00","","","","0.20000000000000000000","","8.88","66.25","","0.13","0.11","1.11","0.00","0.00","0.13","0.00","","","","0.13","0.00","0.00","","",""
"395981","3","1.00000000000000000000","3","3","3","3","3","0","1","0","8","345.33","671.64","237.02","","0.20000000000000000000","","12.63","95.25","2643","0.38","0.24","1.58","0.00","0.38","0.38","0.38","537.31","","1.00","0.13","0.00","1.00","1.00","0.25412031782065836","0.08967839576239123"
"396552","2","0.75000000000000000000","4","4","2","4","4","0","0","1","8","174.75","206.21","","","","0.10000000000000000000","13.63","101.375","1557","0.50","0.29","1.70","0.00","0.50","0.50","0.50","","157.28","0.50","0.00","0.13","1.00","0.50","0.13244059087989724",""
"399137","2","3.7500000000000000","4","2","2","4","2","0","3","0","8","196.00","415.74","","","0.16666666666666666667","","19.38","143.25","2244","0.50","0.21","2.42","0.00","0.25","0.50","0.25","346.45","","1.00","0.38","0.00","0.50","1.00","0.1852673796791444",""
"399218","1","2.0000000000000000","2","2","2","1","1","0","1","0","8","123.00","243.95","","","0.20000000000000000000","","15.13","113.625","1372","0.25","0.13","1.89","0.00","0.25","0.13","0.13","195.16","","1.00","0.13","0.00","0.50","0.50","0.1778061224489796",""
"399799","2","2.0000000000000000","4","4","3","4","4","0","0","1","8","91.25","340.30","","","","0.10000000000000000000","15.75","116.75","2009","0.50","0.25","1.97","0.00","0.50","0.50","0.50","","82.13","0.75","0.00","0.13","1.00","0.50","0.16938775510204082",""
"400275","1","4.0000000000000000","2","2","2","1","1","0","3","0","8","263.00","536.53","100.55","","0.13333333333333333333","","12.38","92.25","3205","0.25","0.16","1.55","0.00","0.25","0.13","0.13","464.99","","1.00","0.38","0.00","0.50","0.50","0.1674040561622465","0.031372854914196564"
"400582","0","2.2500000000000000","4","3","3","4","3","0","1","1","8","270.50","215.63","20.73","","0.10000000000000000000","0.15000000000000000000","15.63","116.375","1211","0.50","0.26","1.95","0.00","0.38","0.50","0.38","194.07","229.93","1.00","0.13","0.13","0.75","0.00","0.17805945499587117","0.017118084227910817"
"400899","2","3.3333333333333333","3","3","3","3","3","0","0","0","8","196.67","364.00","","","","","31.88","235.375","1733","0.38","0.09","3.99","0.00","0.38","0.38","0.38","","","1.00","0.00","0.00","1.00","0.67","0.21004039238315061",""
"401245","0","3.0000000000000000","3","3","3","2","2","0","3","1","8","127.00","317.27","36.63","","0.15000000000000000000","0.15000000000000000000","15.00","111.875","1799","0.38","0.20","1.88","0.00","0.38","0.25","0.25","269.68","107.95","1.00","0.38","0.13","0.67","0.00","0.17635908838243466","0.020361311839911064"
"402332","0","0.50000000000000000000","2","2","2","2","2","0","2","2","8","139.00","430.45","93.49","6.95","0.10000000000000000000","0.05000000000000000000","17.13","127.125","2140","0.25","0.12","2.14","0.00","0.25","0.25","0.25","387.41","132.05","1.00","0.25","0.25","1.00","0.00","0.2011448598130841","0.04368691588785047"
"402978","3","3.0000000000000000","4","4","4","4","4","0","1","0","8","135.75","353.26","30.52","","0.15000000000000000000","","14.38","107","1920","0.50","0.28","1.80","0.00","0.50","0.50","0.50","300.27","","1.00","0.13","0.00","1.00","0.75","0.18398958333333332","0.015895833333333335"
"403881","3","2.5000000000000000","4","4","3","4","4","0","2","0","8","146.00","742.92","","","0.27500000000000000000","","16.63","122.375","3121","0.50","0.24","2.08","0.00","0.50","0.50","0.50","538.62","","0.75","0.25","0.00","1.00","0.75","0.2380390900352451",""
"404879","2","3.3333333333333333","4","4","3","3","3","0","0","0","8","246.33","261.72","","","","","15.88","118","1279","0.50","0.25","1.99","0.00","0.50","0.38","0.38","","","0.75","0.00","0.00","0.75","0.50","0.2046286161063331",""
"405305","2","1.00000000000000000000","3","3","2","3","3","0","2","1","9","260.00","538.53","","","0.10000000000000000000","0.20000000000000000000","15.44","114.77777777777777","2909","0.33","0.19","1.72","0.00","0.33","0.33","0.33","484.68","208.00","0.67","0.22","0.11","1.00","0.67","0.18512547267102095",""
"406210","1","6.5000000000000000","2","2","1","2","2","0","2","0","8","167.00","595.41","","","0.20000000000000000000","","11.63","86.5","9471","0.25","0.17","1.45","0.00","0.25","0.25","0.25","476.33","","0.50","0.25","0.00","1.00","0.50","0.06286664554957237",""
"407118","3","11.5000000000000000","4","4","3","4","4","1","1","2","8","181.50","532.42","","","","0.15000000000000000000","14.00","171.5","1782","0.50","0.29","1.75","0.13","0.50","0.50","0.50","","154.28","0.75","0.13","0.25","1.00","0.75","0.2987766554433221",""
"407250","1","3.0000000000000000","4","4","4","3","3","0","2","0","8","108.33","478.64","","","0.17500000000000000000","","17.88","133","2889","0.50","0.22","2.24","0.00","0.50","0.38","0.38","394.88","","1.00","0.25","0.00","0.75","0.25","0.16567670474212529",""
"407275","2","4.6666666666666667","4","4","4","3","3","0","1","0","8","166.67","186.74","","","0.25000000000000000000","","15.75","117.875","1032","0.50","0.25","1.97","0.00","0.50","0.38","0.38","140.06","","1.00","0.13","0.00","0.75","0.50","0.18094961240310078",""
"407434","","9.0000000000000000","1","0","0","1","0","0","2","0","8","177.00","","","","0.10000000000000000000","","7.75","57.625","","0.13","0.13","0.97","0.00","0.00","0.13","0.00","","","","0.25","0.00","0.00","","",""
"407642","0","1.00000000000000000000","2","2","2","2","2","0","1","0","8","242.00","234.89","","","0.25000000000000000000","","13.88","103.75","1269","0.25","0.14","1.74","0.00","0.25","0.25","0.25","176.17","","1.00","0.13","0.00","1.00","0.00","0.1850985027580772",""
"408551","1","2.0000000000000000","2","2","2","2","2","0","3","1","9","184.00","323.70","","","0.13333333333333333333","0.10000000000000000000","10.33","77.88888888888889","1698","0.22","0.19","1.15","0.00","0.22","0.22","0.22","280.54","165.60","1.00","0.33","0.11","1.00","0.50","0.19063604240282686",""
"409073","3","1.6666666666666667","3","3","3","3","3","0","0","0","8","174.00","526.19","","","","","22.25","165","3090","0.38","0.13","2.78","0.00","0.38","0.38","0.38","","","1.00","0.00","0.00","1.00","1.00","0.17028802588996766",""
"411179","1","5.2500000000000000","4","3","3","4","3","1","3","1","8","229.50","304.40","45.66","","0.15000000000000000000","","45.75","152.5","1593","0.50","0.09","5.72","0.13","0.38","0.50","0.38","258.74","","1.00","0.38","0.13","0.75","0.33","0.19108600125549277","0.028662900188323914"
"411701","1","1.00000000000000000000","2","1","1","2","1","0","1","1","8","158.00","578.27","","","0.25000000000000000000","0.20000000000000000000","19.63","144.875","3041","0.25","0.10","2.45","0.00","0.13","0.25","0.13","433.70","126.40","1.00","0.13","0.13","0.50","1.00","0.19015784281486353",""
"413128","1","5.6000000000000000","5","4","4","5","4","0","3","1","10","261.00","405.19","75.45","5.20","0.10000000000000000000","0.10000000000000000000","16.10","119.8","1015","0.50","0.31","1.61","0.00","0.40","0.50","0.40","364.67","234.90","1.00","0.30","0.10","0.80","0.25","0.39920197044334976","0.07433497536945813"
"413340","2","8.0000000000000000","3","3","3","1","1","0","0","1","8","137.00","177.35","","","","0.15000000000000000000","15.00","112.25","987","0.38","0.20","1.88","0.00","0.38","0.13","0.13","","116.45","1.00","0.00","0.13","0.33","0.67","0.17968591691995947",""
"413418","3","3.0000000000000000","3","2","2","2","1","0","2","2","8","36.50","290.34","","","0.12500000000000000000","0.07500000000000000000","12.25","91","1066","0.38","0.24","1.53","0.00","0.25","0.25","0.13","254.05","33.76","1.00","0.25","0.25","0.33","1.50","0.27236397748592867",""
"413658","5","3.0000000000000000","4","3","3","3","2","1","2","2","8","121.50","1413.53","","","0.15000000000000000000","0.10000000000000000000","22.50","547.75","2663","0.50","0.18","2.81","0.13","0.38","0.38","0.25","1201.50","109.35","1.00","0.25","0.25","0.50","1.67","0.5308036049568157",""
"414128","1","2.7500000000000000","4","3","2","4","3","0","1","2","9","333.00","965.22","","18.20","0.05000000000000000000","0.07500000000000000000","15.11","112","3412","0.44","0.26","1.68","0.00","0.33","0.44","0.33","916.96","308.03","0.67","0.11","0.22","0.75","0.33","0.28288980070339975",""
"415282","0","3.5000000000000000","2","2","2","2","2","0","0","3","8","152.00","1140.94","","","","0.15000000000000000000","11.63","87","2189","0.25","0.17","1.45","0.00","0.25","0.25","0.25","","129.20","1.00","0.00","0.38","1.00","0.00","0.521215166742805",""
"415381","3","2.5000000000000000","3","3","2","2","2","0","0","1","8","119.50","150.40","","","","0.15000000000000000000","13.50","100.875","956","0.38","0.22","1.69","0.00","0.38","0.25","0.25","","101.58","0.67","0.00","0.13","0.67","1.00","0.15732217573221757",""
"415581","2","5.6666666666666667","3","3","3","3","3","0","1","0","8","212.00","353.26","","","0.10000000000000000000","","14.13","105.375","1872","0.38","0.21","1.77","0.00","0.38","0.38","0.38","317.93","","1.00","0.13","0.00","1.00","0.67","0.18870726495726495",""
"416319","1","0.00000000000000000000","2","2","2","2","2","0","1","2","8","109.50","73.80","","","0.15000000000000000000","0.07500000000000000000","27.50","204.625","532","0.25","0.07","3.44","0.00","0.25","0.25","0.25","62.73","101.29","1.00","0.13","0.25","1.00","0.50","0.1387218045112782",""
"416580","1","2.6000000000000000","6","5","4","5","4","1","2","2","8","134.00","306.34","","12.90","0.05000000000000000000","0.10000000000000000000","40.00","478.25","1300","0.75","0.15","5.00","0.13","0.63","0.63","0.50","291.02","120.60","0.80","0.25","0.25","0.67","0.20","0.23564615384615384",""
