user_id,married,gender,has_children,group_age,bags,trips_booked,flights_booked,return_booked,hotels_booked,packages_booked,cancellations,total_sessions,avg_room_price,avg_scaled_room_price,avg_flight_price,avg_flight_discount,avg_scaled_flight_price,f_discount,h_discount,f_discount_per,h_discount_per,avg_clicks,avg_scaled_clicks,avg_distance,avg_scaled_distance_km,avg_session_in_seconds,avg_scaled_session_in_seconds,trips_ratio,trips_per_click,cancellations_ratio,flights_ratio,hotels_ratio,packages_per_session,f_discounted_price,return_ratio,f_discount_ratio,h_discount_ratio,package_per_trip,bags_per_flight,price_per_km,discount_per_km,scaled_bags_per_flight,scaled_price_per_km,scaled_discount_per_km,scaled_trips_per_click,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,segmentation
543968,False,F,False,26-40,3.0,6,6,6,6,6,0,8,190.4,0.4401015228426395,599.98,63.79,0.2109022525431844,1,3,0.1,0.1,25.63,0.0,3588.83,0.3371573348440499,192.125,0.3953189300411523,0.75,0.23,0.0,0.75,0.75,0.75,539.98,1.0,0.13,0.38,1.0,0.5,0.1671798329817795,0.0177745950630149,0.0881834215167548,0.0471012823337341,0.0432466122378166,0.3709677419354838,0.1875,0.3097941310074384,0.3953189300411523,0.23138224557521309,0.5745225340506495,1 night free hotel with flight
548189,False,F,False,26-40,0.0,5,3,3,4,2,1,8,174.33,0.3993231810490693,243.46,13.74,0.0850735926457941,4,3,0.15,0.075,29.0,0.0,957.0,0.0886601831743933,192.0,0.3950617283950617,0.63,0.17,0.13,0.38,0.5,0.25,206.94,1.0,0.5,0.38,0.4,0.0,0.2543991640543364,0.0143573667711598,0.0,0.0750483376434157,0.0347710548522137,0.2741935483870967,0.1875,0.2977585988252788,0.22662308949301266,0.41089113069397315,0.3159601165689545,Exclusive discounts
670626,True,F,False,41-55,2.0,4,3,3,3,2,0,8,180.0,0.4137055837563451,508.72,,0.1786952496244192,3,1,0.2,0.25,25.63,0.0,2488.0,0.2332168822585213,191.875,0.3948045267489712,0.5,0.16,0.0,0.38,0.38,0.25,406.98,1.0,0.38,0.13,0.5,0.67,0.2044694533762057,,0.1181657848324514,0.0590497239329149,,0.2580645161290322,0.3125,0.30205352591403506,0.3948045267489712,0.41507517094031887,0.32159974493007026,Exclusive discounts
627893,False,F,False,26-40,2.0,3,2,2,3,2,0,8,197.33,0.4576988155668358,260.54,64.65,0.0911028838246764,1,0,0.15,,25.75,0.125,1475.5,0.1376168444906052,191.625,0.3942901234567901,0.38,0.12,0.0,0.25,0.38,0.25,221.46,1.0,0.13,0.0,0.67,1.0,0.1765774313791934,0.0438156557099288,0.1763668430335097,0.0501124863748682,0.1078347769855302,0.1935483870967741,0.1875,0.28953173900214535,0.2220051022659136,0.2645872607324451,0.33826720782793734,1 night free hotel with flight
555186,False,F,True,26-40,3.0,4,4,4,4,4,0,8,172.0,0.3934010152284263,546.44,,0.1920058657650376,0,1,,0.1,25.88,0.0,2905.25,0.2726135397979416,191.5,0.3940329218106996,0.5,0.15,0.0,0.5,0.5,0.5,,1.0,0.0,0.13,1.0,0.75,0.1880870837277342,,0.1322751322751322,0.0538004404880715,,0.2419354838709677,0.625,0.330376039155796,0.3940329218106996,0.9461995595119285,0.4435093095011796,Exclusive discounts
596505,False,F,False,41-55,4.0,6,5,5,5,4,0,8,145.5,0.3261421319796954,499.72,97.17,0.1755183719855014,3,1,0.1166666666666666,0.2,25.75,0.0,2221.2,0.2080256821829855,191.5,0.3940329218106995,0.75,0.23,0.0,0.63,0.63,0.5,441.42,1.0,0.38,0.13,0.67,0.8,0.2249774896452368,0.0437466234467855,0.1410934744268077,0.0656209646986435,0.1076635601812202,0.3709677419354838,0.3125,0.30846646817962714,0.3940329218106995,0.34600668578217025,0.40382058638688506,1 night free hotel with flight
548672,False,M,False,41-55,2.0,4,4,3,4,4,0,8,210.25,0.490482233502538,323.45,,0.1133042045041452,1,2,0.15,0.15,25.75,0.0,1678.5,0.1567840619393824,191.125,0.393261316872428,0.5,0.16,0.0,0.5,0.5,0.5,274.93,0.75,0.13,0.25,1.0,0.5,0.1927018170985999,,0.0881834215167548,0.0552791059074122,,0.2580645161290322,0.3125,0.2180636984258873,0.393261316872428,0.2641066748020783,0.49521825163383165,1 night free hotel with flight
510081,False,F,False,41-55,0.0,3,1,1,3,1,0,8,146.33,0.3282571912013536,690.01,,0.2426774993911886,1,1,0.2,0.05,25.38,0.0,3976.0,0.3737135303559626,190.75,0.3924897119341564,0.38,0.12,0.0,0.13,0.38,0.13,552.01,1.0,0.13,0.13,0.33,0.0,0.1735437625754527,,0.0,0.0491404299648177,,0.1935483870967741,0.3125,0.6113211352112428,0.3924897119341564,0.29131526560469384,0.20657549432635025,Free checked bag
518827,True,M,True,41-55,1.0,4,2,2,4,2,0,8,276.33,0.6582064297800339,463.61,58.31,0.1627714504533438,3,1,0.1166666666666666,0.15,25.75,0.0,2806.0,0.2632423756019261,190.375,0.3917181069958848,0.5,0.16,0.0,0.25,0.5,0.25,409.52,1.0,0.38,0.13,0.5,0.5,0.1652209550962223,0.0207804704205274,0.0881834215167548,0.0464736133532527,0.0507019142869332,0.2580645161290322,0.5,0.28526440372551576,0.3917181069958848,0.3483541862896644,0.40564961166628577,Free hotel meal
514315,False,F,False,17-25,1.0,1,1,1,1,1,0,8,314.0,0.7538071065989848,411.04,,0.1442194685518054,1,1,0.25,0.15,25.5,0.0,2284.0,0.213955245019356,190.25,0.3914609053497943,0.13,0.04,0.0,0.13,0.13,0.13,308.28,1.0,0.13,0.13,1.0,1.0,0.1799649737302977,,0.1763668430335097,0.051197931909545,,0.064516129032258,0.125,0.33541305287980366,0.3914609053497943,0.31358334941317817,0.3130414091743583,No cancellation fee
535702,True,F,True,41-55,3.0,5,5,4,5,5,0,8,251.0,0.5939086294416243,392.71,,0.1377515979092182,0,1,,0.25,25.63,0.0,2101.2,0.1966953073364177,190.125,0.3912037037037037,0.63,0.2,0.0,0.63,0.63,0.63,,0.8,0.0,0.13,1.0,0.6,0.1868979630687226,,0.1058201058201058,0.0534194192119551,,0.3225806451612903,0.5,0.2553587394195609,0.3912037037037037,0.9465805807880449,0.6116881857190175,Exclusive discounts
616795,True,F,False,41-55,1.0,4,3,3,4,3,0,8,98.0,0.2055837563451776,346.14,19.11,0.1213152207544084,3,0,0.1,,20.43,0.0,1951.33,0.1825449280835929,190.125,0.3912037037037036,0.5,0.2,0.0,0.38,0.5,0.38,311.53,1.0,0.38,0.0,0.75,0.33,0.1773867054778023,0.0097933204532293,0.0582010582010582,0.0503717961828705,0.0234511098048283,0.3225806451612903,0.3125,0.21983671067636987,0.3912037037037036,0.3304550555433975,0.27950282183041997,No cancellation fee
549472,False,F,False,17-25,0.0,1,1,1,1,1,0,8,160.0,0.3629441624365482,104.51,,0.0360345734261785,1,0,0.2,,25.5,0.0,529.0,0.0482485128883013,190.0,0.3909465020576131,0.13,0.04,0.0,0.13,0.13,0.13,83.61,1.0,0.13,0.0,1.0,0.0,0.1975614366729678,,0.0,0.0568362384302,,0.064516129032258,0.125,0.2196554412899924,0.3909465020576131,0.29052721297941647,0.2172158859677424,No cancellation fee
529309,False,F,False,41-55,2.0,5,4,4,5,4,0,8,137.8,0.3065989847715736,417.38,,0.1464553061879938,2,0,0.125,,20.14,0.0,2463.0,0.2308563874988197,189.75,0.3904320987654321,0.63,0.25,0.0,0.5,0.63,0.5,365.21,1.0,0.25,0.0,0.8,0.5,0.1694600081201786,,0.0881834215167548,0.0478319022539395,,0.4032258064516129,0.3125,0.27305048165312684,0.3904320987654321,0.30987595819337166,0.3915347907731659,1 night free hotel with flight
518722,True,F,False,41-55,4.0,4,4,4,3,3,0,8,81.0,0.1624365482233502,332.94,,0.1166535492819555,1,3,0.05,0.05,25.38,0.0,1937.75,0.1812623925974884,189.625,0.3901748971193415,0.5,0.16,0.0,0.5,0.38,0.38,316.29,1.0,0.13,0.38,0.75,1.0,0.1718178299574248,,0.1763668430335097,0.0485874019405981,,0.2580645161290322,0.3125,0.3173765852391042,0.3901748971193415,0.1835526891230686,0.2484469527381511,No cancellation fee
518527,True,F,False,41-55,1.0,5,5,5,5,5,0,8,189.6,0.4380710659898477,466.87,155.38,0.1639237803479224,2,1,0.2999999999999999,0.1,25.25,0.0,1732.0,0.1618355207251439,189.0,0.3888888888888889,0.63,0.2,0.0,0.63,0.63,0.63,326.81,1.0,0.25,0.13,1.0,0.2,0.2695554272517321,0.0897113163972286,0.0352733686067019,0.0799047487240435,0.2216671793545859,0.3225806451612903,0.3125,0.17872018093169398,0.3888888888888889,0.4101707475320511,0.5253425278554974,1 night free hotel with flight
569239,False,F,False,41-55,2.0,3,3,3,3,3,0,8,210.67,0.4915397631133671,835.75,41.74,0.2941141177176456,1,1,0.35,0.15,25.43,0.0,1881.67,0.1759670160198911,189.0,0.3888888888888888,0.38,0.12,0.0,0.38,0.38,0.38,543.24,1.0,0.13,0.13,1.0,0.67,0.4441533318807229,0.0221824230603665,0.1181657848324514,0.1358498842532499,0.0541790978509274,0.1935483870967741,0.3125,0.27498415579288976,0.3888888888888888,0.3400427577900974,0.4321864296609503,1 night free hotel with flight
573420,False,F,False,26-40,2.0,5,5,5,4,4,0,8,138.0,0.3071065989847715,403.33,32.63,0.1414997582401293,4,1,0.0875,0.1,25.13,0.0,1880.8,0.1758851855348881,188.5,0.3878600823045268,0.63,0.2,0.0,0.63,0.5,0.5,368.04,1.0,0.5,0.13,0.8,0.4,0.2144459804338579,0.0173490004253509,0.0705467372134038,0.0622464298701204,0.0421910340128779,0.3225806451612903,0.1875,0.23150945426862438,0.3878600823045268,0.3448966117231165,0.39185877493350296,1 night free hotel with flight
579589,True,F,False,41-55,1.0,6,6,6,5,5,0,8,154.0,0.3477157360406091,470.33,16.76,0.1651437559484104,2,1,0.075,0.05,25.0,0.0,1681.67,0.157083057942278,188.5,0.3878600823045267,0.75,0.24,0.0,0.75,0.63,0.63,435.06,1.0,0.25,0.13,0.83,0.17,0.2796803177793502,0.0099662835157908,0.0299823633156966,0.0831489936878626,0.0238801002722852,0.3870967741935483,0.3125,0.16762227725723153,0.3878600823045267,0.2580873268092092,0.46803943605809945,1 night free hotel with flight
516616,False,F,True,41-55,3.0,6,4,4,6,4,0,8,173.5,0.3972081218274111,619.93,102.59,0.2179438764165893,3,0,0.1666666666666666,,25.14,0.0,3344.25,0.3140638277783023,188.14285714285717,0.3871252204585538,0.75,0.24,0.0,0.5,0.75,0.5,516.61,1.0,0.38,0.0,0.67,0.75,0.18537190700456,0.0306765343500037,0.1322751322751322,0.0529304361768141,0.0752465599946214,0.3870967741935483,0.5,0.34633685428093414,0.3871252204585538,0.39144559359580255,0.4456501552941562,Free hotel meal
532259,True,M,True,55+,3.0,6,5,5,6,5,0,8,135.83,0.3016074450084602,350.34,7.2,0.1227949558655885,3,0,0.1333333333333333,,25.0,0.0,1357.0,0.1264280993296194,188.0,0.3868312757201646,0.75,0.24,0.0,0.63,0.75,0.63,303.63,1.0,0.38,0.0,0.83,0.6,0.2581724392041267,0.0053058216654384,0.1058201058201058,0.0762573807306885,0.012321021251951,0.3870967741935483,0.4375,0.23739447115778006,0.3868312757201646,0.3603775857659144,0.4359044509469133,Free hotel meal
542270,False,F,False,41-55,1.0,3,2,2,3,2,0,9,139.0,0.3096446700507614,471.44,43.25,0.1655366892662146,3,1,0.1,0.1,25.33,0.0,1634.0,0.1525823812671135,188.0,0.3868312757201646,0.33,0.12,0.0,0.22,0.33,0.22,424.3,1.0,0.33,0.11,0.67,0.5,0.2885189718482252,0.026468788249694,0.0881834215167548,0.0859810992668483,0.0648103261549847,0.1935483870967741,0.3125,0.23784668964650232,0.3868312757201646,0.3112836943758856,0.2610015850740518,No cancellation fee
580211,False,F,False,26-40,5.0,6,6,6,6,6,0,8,182.83,0.420896785109983,290.41,26.16,0.1016444376994813,1,1,0.1,0.05,25.13,0.0,1592.33,0.1486482233342775,188.0,0.3868312757201645,0.75,0.24,0.0,0.75,0.75,0.75,261.37,1.0,0.13,0.13,1.0,0.83,0.182380536697795,0.0164287553459395,0.146384479717813,0.0519719331662217,0.0399086023714334,0.3870967741935483,0.1875,0.27918039589108495,0.3868312757201645,0.2309873425523943,0.5618474782647754,1 night free hotel with flight
497042,True,F,True,55+,0.0,5,5,4,5,5,0,10,95.2,0.198477157360406,495.82,63.59,0.1741405171896562,3,0,0.1333333333333333,,25.6,0.0,3342.6,0.313908035124162,187.8,0.3864197530864198,0.5,0.2,0.0,0.5,0.5,0.5,429.71,0.8,0.3,0.0,1.0,0.0,0.1483336325016454,0.0190241129659546,0.0,0.0410625315118835,0.0463457205753969,0.3225806451612903,0.4375,0.5011251621095568,0.3864197530864198,0.3372485515904273,0.3150215527233065,Free checked bag
585768,False,F,True,41-55,1.0,1,1,1,1,1,0,8,272.0,0.647208121827411,742.71,,0.2612771273986284,1,0,0.05,,25.13,0.0,4202.0,0.3950524029836653,187.375,0.3855452674897119,0.13,0.04,0.0,0.13,0.13,0.13,705.57,1.0,0.13,0.0,1.0,1.0,0.1767515468824369,,0.1763668430335097,0.0501682769380333,,0.064516129032258,0.5,0.4114880394814188,0.3855452674897119,0.18345096854306386,0.2900638823389831,Free hotel meal
535035,False,F,True,41-55,1.0,4,3,3,4,3,0,8,149.75,0.3369289340101522,464.94,,0.1632414410535318,1,2,0.1,0.075,25.25,0.0,2104.33,0.1969911560129669,187.125,0.3850308641975309,0.5,0.16,0.0,0.38,0.5,0.38,418.45,1.0,0.13,0.25,0.75,0.33,0.2209444336202021,,0.0582010582010582,0.0643286819166886,,0.2580645161290322,0.5,0.2254892644463407,0.3850308641975309,0.22997937518322312,0.35781698523666794,Free hotel meal
543927,False,F,False,26-40,1.0,3,3,3,3,3,0,8,157.0,0.3553299492385786,469.47,,0.1648414090541718,1,3,0.05,0.1666666666666666,25.13,0.0,1972.0,0.1844962704182796,187.0,0.3847736625514403,0.38,0.12,0.0,0.38,0.38,0.38,446.0,1.0,0.13,0.38,1.0,0.33,0.2380679513184584,,0.0582010582010582,0.0698154460356587,,0.1935483870967741,0.1875,0.22061726218312672,0.3847736625514403,0.18217725757500494,0.36745799856672035,No cancellation fee
544926,False,F,True,26-40,0.0,3,3,3,3,3,0,9,106.5,0.2271573604060913,316.66,,0.1109083700678927,3,2,0.0833333333333333,0.1,20.25,0.0,1668.67,0.1558556006672331,187.0,0.3847736625514403,0.33,0.15,0.0,0.33,0.33,0.33,290.27,1.0,0.33,0.22,1.0,0.0,0.1897678989854195,,0.0,0.0543390118849653,,0.2419354838709677,0.625,0.39478551223067077,0.3847736625514403,0.29627116758329486,0.27379176199076943,Free hotel meal
515684,False,F,False,41-55,6.0,7,7,7,5,5,0,9,231.2,0.5436548223350253,330.36,36.18,0.1157447439286508,1,2,0.05,0.1,25.33,0.0,1690.29,0.1578968666118132,186.77777777777777,0.3843164151806128,0.78,0.28,0.0,0.78,0.56,0.56,313.84,1.0,0.11,0.22,0.71,0.86,0.1954457519123937,0.0214046110430754,0.1516754850088183,0.0561583249642915,0.0522499348495922,0.4516129032258064,0.3125,0.28824578677440027,0.3843164151806128,0.17314924931739148,0.5517668896441813,1 night free hotel with flight
522457,False,F,True,26-40,3.0,6,6,6,5,5,0,8,197.0,0.4568527918781725,603.62,36.03,0.2121886974025225,2,1,0.2,0.1,25.25,0.0,2948.83,0.2767286689956881,186.75,0.3842592592592593,0.75,0.24,0.0,0.75,0.63,0.63,482.9,1.0,0.25,0.13,0.83,0.5,0.2046981345143667,0.0122184052658172,0.0881834215167548,0.0591229985652455,0.0294659100284579,0.3870967741935483,0.625,0.29005500686184754,0.3842592592592593,0.3609948052437509,0.5364860286002318,Free hotel meal
595184,False,F,False,41-55,3.0,5,4,4,4,3,0,8,124.5,0.2728426395939086,258.63,,0.0904287796597009,1,2,0.2,0.075,25.0,0.0,1437.5,0.1340288924558587,186.625,0.3840020576131687,0.63,0.2,0.0,0.5,0.5,0.38,206.9,1.0,0.13,0.25,0.6,0.75,0.1799165217391304,,0.1322751322751322,0.0511824067907397,,0.3225806451612903,0.3125,0.26075073689633227,0.3840020576131687,0.29110658237039855,0.3219941040542284,No cancellation fee
612002,False,F,True,41-55,3.0,5,4,2,4,3,1,9,99.0,0.2081218274111675,695.85,,0.2447368699684829,1,2,,0.1,24.88,0.0,3895.75,0.3661363421773203,186.0,0.3827160493827161,0.56,0.2,0.11,0.44,0.44,0.33,,0.5,0.11,0.22,0.6,0.75,0.1786177244433036,,0.1322751322751322,0.0507662426283209,,0.3225806451612903,0.5,0.289310157974813,0.2051798368068821,0.3231342032513499,0.26206908067470547,Free hotel meal
530463,False,F,False,26-40,1.0,6,6,6,5,5,0,8,118.0,0.2563451776649746,671.76,146.32,0.2362358635180237,3,3,0.15,0.0666666666666666,25.0,0.0,2169.17,0.2031127057564598,185.75,0.382201646090535,0.75,0.24,0.0,0.75,0.63,0.63,571.0,1.0,0.38,0.38,0.83,0.17,0.3096852713249768,0.0674543719487177,0.0299823633156966,0.0927632625201524,0.1664645432441594,0.3870967741935483,0.1875,0.18261410454166827,0.382201646090535,0.3725619470541019,0.40186746811471813,1 night free hotel with flight
704652,False,F,True,41-55,2.0,3,3,3,3,3,0,8,145.33,0.3257191201353637,458.98,,0.1611403066056325,2,0,0.125,,24.88,0.0,2292.33,0.2147420766059232,185.75,0.382201646090535,0.38,0.12,0.0,0.38,0.38,0.38,401.61,1.0,0.25,0.0,1.0,0.67,0.2002242260058543,,0.1181657848324514,0.0576894566313611,,0.1935483870967741,0.5,0.2938571738218842,0.382201646090535,0.3088028908792289,0.3518142487896677,Free hotel meal
496016,True,F,False,41-55,3.0,5,5,5,5,5,0,9,175.2,0.4015228426395939,220.04,11.32,0.0768076403177818,2,3,0.225,0.0833333333333333,24.78,0.0,1173.6,0.1091115097724483,185.55555555555557,0.3818015546410607,0.56,0.2,0.0,0.56,0.56,0.56,170.53,1.0,0.22,0.33,1.0,0.6,0.1874914792092706,0.0096455351056578,0.1058201058201058,0.0536095952681471,0.023084566194886,0.3225806451612903,0.3125,0.22601967817736954,0.3818015546410607,0.36048885498936184,0.47418645265145715,1 night free hotel with flight
546437,False,F,False,41-55,2.0,5,5,5,5,5,0,8,108.67,0.2326565143824027,278.0,,0.0972658193894945,0,3,,0.2333333333333333,24.75,0.0,1568.0,0.1463506751015012,185.125,0.3809156378600823,0.63,0.2,0.0,0.63,0.63,0.63,,1.0,0.0,0.38,1.0,0.4,0.1772959183673469,,0.0705467372134038,0.0503427059299862,,0.3225806451612903,0.3125,0.21774952728009775,0.3809156378600823,0.9496572940700138,0.3828493229207983,Exclusive discounts
564517,True,F,False,55+,4.0,4,4,4,4,4,0,8,114.33,0.2470389170896785,338.52,104.52,0.1186238039945083,3,0,0.1333333333333333,,19.43,0.0,1957.0,0.1830799735624586,185.125,0.3809156378600823,0.5,0.21,0.0,0.5,0.5,0.5,293.38,1.0,0.38,0.0,1.0,1.0,0.1729790495656617,0.0534082779764946,0.1763668430335097,0.0489594830861309,0.1316268135587011,0.3387096774193548,0.4375,0.31843387422276054,0.3809156378600823,0.36389306940611577,0.35145335187594845,Free hotel meal
563740,False,F,False,26-40,1.0,3,2,2,3,2,0,8,140.0,0.3121827411167512,405.5,23.45,0.1422642135392586,3,1,0.0666666666666666,0.05,19.29,0.0,2110.0,0.1975262014918326,185.0,0.3806584362139918,0.38,0.16,0.0,0.25,0.38,0.25,378.47,1.0,0.38,0.13,0.67,0.5,0.1921800947867298,0.0111137440758293,0.0881834215167548,0.0551119342250933,0.0267260815745889,0.2580645161290322,0.1875,0.25922122136130604,0.3806584362139918,0.28819795873146964,0.2793665786725173,No cancellation fee
693301,False,F,False,55+,1.0,2,1,1,2,1,0,9,183.5,0.4225888324873096,209.88,,0.0732232414175245,1,0,0.15,,24.89,0.0,1161.0,0.1079218204135586,185.0,0.3806584362139917,0.22,0.08,0.0,0.11,0.22,0.11,178.4,1.0,0.11,0.0,0.5,1.0,0.1807751937984496,,0.1763668430335097,0.0514575448276814,,0.1290322580645161,0.4375,0.2669984465057051,0.3806584362139917,0.2501383261711962,0.21560327356884926,Free hotel meal
524365,True,F,False,41-55,1.0,6,5,5,6,5,0,9,180.0,0.4137055837563451,458.02,31.68,0.1607989016690254,1,0,0.05,,24.89,0.0,2537.6,0.2379001038617694,184.66666666666663,0.3799725651577502,0.67,0.24,0.0,0.56,0.67,0.56,435.12,1.0,0.11,0.0,0.83,0.2,0.1804933795712484,0.012484237074401,0.0352733686067019,0.0513672451464319,0.0301252375758565,0.3870967741935483,0.3125,0.20321098898491577,0.3799725651577502,0.1734417320379049,0.4813264244808852,1 night free hotel with flight
517064,False,F,True,17-25,0.0,3,2,2,3,2,0,9,253.33,0.5998307952622673,359.92,36.64,0.126175711779882,4,0,0.1,,24.89,0.0,1959.5,0.1833160230384288,184.33333333333331,0.3792866941015089,0.33,0.12,0.0,0.22,0.33,0.22,323.93,1.0,0.44,0.0,0.67,0.0,0.1836795100791018,0.0186986476141872,0.0,0.052388153750429,0.0455384873353747,0.1935483870967741,0.75,0.4281542047422036,0.3792866941015089,0.34675898196317073,0.36326680960101326,Free hotel meal
538188,True,F,True,41-55,0.0,4,3,3,4,3,0,8,278.0,0.6624365482233502,475.64,88.1,0.1670201890079845,4,0,0.1875,,24.75,0.0,2502.0,0.2345387593239543,184.25,0.3791152263374486,0.5,0.16,0.0,0.38,0.5,0.38,386.46,1.0,0.5,0.0,0.75,0.0,0.1901039168665067,0.0352118305355715,0.0,0.0544466796484336,0.0864951977204371,0.2580645161290322,0.5,0.48429201864572813,0.3791152263374486,0.44588113723195755,0.5017229198719878,1 night free hotel with flight
513296,False,F,False,26-40,0.0,3,3,3,3,3,0,8,283.0,0.6751269035532994,342.58,,0.1200587752950823,2,1,0.175,0.05,19.43,0.0,1433.0,0.1336040033991124,184.125,0.378858024691358,0.38,0.15,0.0,0.38,0.38,0.38,282.63,1.0,0.25,0.13,1.0,0.0,0.2390648988136775,,0.0,0.0701348906638978,,0.2419354838709677,0.1875,0.36551881401524655,0.378858024691358,0.34392678757173173,0.5065058966589173,1 night free hotel with flight
527142,False,F,False,26-40,3.0,6,6,6,6,6,0,8,182.5,0.4200507614213197,352.92,,0.1237069376259533,0,1,,0.05,24.88,0.0,2109.67,0.1974947282283699,184.125,0.378858024691358,0.75,0.24,0.0,0.75,0.75,0.75,,1.0,0.0,0.13,1.0,0.5,0.1672868268496968,,0.0881834215167548,0.0471355655999287,,0.3870967741935483,0.1875,0.2592074527724789,0.378858024691358,0.9528644344000713,0.5612825233926225,Exclusive discounts
574513,False,F,False,41-55,2.0,4,4,4,2,2,0,8,170.0,0.3883248730964467,442.03,,0.1551560145267682,0,1,,0.05,24.5,0.0,2497.0,0.2340666603720139,183.875,0.3783436213991769,0.5,0.16,0.0,0.5,0.25,0.25,,1.0,0.0,0.13,0.5,0.5,0.1770244293151782,,0.0881834215167548,0.0502557146694064,,0.2580645161290322,0.3125,0.2743103334420691,0.3783436213991769,0.9497442853305936,0.3115785908468547,Exclusive discounts
552313,False,F,False,41-55,4.0,6,6,6,5,5,0,8,206.6,0.4812182741116751,614.96,,0.2161897938511817,1,1,0.1,0.05,24.75,0.0,1909.67,0.1786107701507569,183.75,0.3780864197530864,0.75,0.24,0.0,0.75,0.63,0.63,553.46,1.0,0.13,0.13,0.83,0.67,0.3220242240806003,,0.1181657848324514,0.0967169433255933,,0.3870967741935483,0.3125,0.27635445006392,0.3780864197530864,0.22729457598261152,0.5506064953216183,1 night free hotel with flight
590040,False,F,False,26-40,3.0,6,5,4,5,4,0,8,179.2,0.4116751269035532,234.87,56.31,0.0820444767575236,3,1,0.1666666666666666,0.1,24.63,0.0,1428.6,0.1331885563214049,183.5,0.3775720164609054,0.75,0.24,0.0,0.63,0.63,0.5,195.72,0.8,0.38,0.13,0.67,0.6,0.1644057118857622,0.0394162116757664,0.1058201058201058,0.0462123909061943,0.0969230856404813,0.3870967741935483,0.1875,0.2242375621871466,0.3775720164609054,0.3923689877719765,0.4536932481884391,1 night free hotel with flight
516251,True,F,False,41-55,5.0,7,7,7,6,6,0,8,134.5,0.2982233502538071,613.37,,0.2156296369870921,0,2,,0.075,25.0,0.0,2606.14,0.2443719060657971,183.28571428571428,0.3771310993533215,0.88,0.28,0.0,0.88,0.75,0.75,,1.0,0.0,0.25,0.86,0.71,0.2353557368368545,,0.1252204585537918,0.0689463908939029,,0.4516129032258064,0.3125,0.3127823143003937,0.3771310993533215,0.9310536091060971,0.47293499837753106,Exclusive discounts
593244,False,F,False,26-40,2.0,3,3,3,2,2,0,8,150.5,0.3388324873096446,328.14,,0.1149600537401016,1,2,0.05,0.05,24.5,0.0,1848.33,0.1728196896736222,183.125,0.3768004115226337,0.38,0.12,0.0,0.38,0.25,0.25,311.73,1.0,0.13,0.25,0.67,0.67,0.1775332327019525,,0.1181657848324514,0.050418746834605,,0.1935483870967741,0.1875,0.27333483791047913,0.3768004115226337,0.18343484183223235,0.2910465973472481,No cancellation fee
555997,False,F,False,41-55,2.0,7,7,7,6,6,0,8,263.5,0.6256345177664974,319.1,,0.1117702015707585,0,1,,0.05,24.63,0.0,1762.43,0.1647085800612379,183.0,0.3765432098765432,0.88,0.28,0.0,0.88,0.75,0.75,,1.0,0.0,0.13,0.86,0.29,0.1810568362998814,,0.0511463844797178,0.0515477894840928,,0.4516129032258064,0.3125,0.20347468620786974,0.3765432098765432,0.9484522105159072,0.6850006484120091,Exclusive discounts
