"home_airport_lat","home_airport_lon","destination_airport_lat","destination_airport_lon","home_city","destination","haversine_distance"
"29.534","-98.47","30.194","-97.67","san antonio","austin","106.65592473567058"
"29.534","-98.47","30.494","-81.688","san antonio","jacksonville","1627.0700474753323"
"29.534","-98.47","31.849","-106.38","san antonio","el paso","807.3799275382551"
"29.534","-98.47","32.166","-110.883","san antonio","tucson","1236.0333652401014"
"29.534","-98.47","32.699","-117.215","san antonio","san diego","1847.3044729335443"
"29.534","-98.47","32.82","-97.362","san antonio","fort worth","380.7699911060485"
"29.534","-98.47","32.847","-96.852","san antonio","dallas","400.2507873322402"
"29.534","-98.47","33.535","-112.383","san antonio","phoenix","1417.6178095696964"
"29.534","-98.47","33.942","-118.408","san antonio","los angeles","1990.1861287386475"
"29.534","-98.47","35.042","-89.977","san antonio","memphis","1024.7855355531058"
"29.534","-98.47","35.393","-97.601","san antonio","oklahoma city","656.8644668947662"
"29.534","-98.47","36.124","-86.678","san antonio","nashville","1355.8609722973827"
"29.534","-98.47","37.362","-121.929","san antonio","san jose","2430.70827239377"
"29.534","-98.47","37.619","-122.375","san antonio","san francisco","2481.2530638811595"
"29.534","-98.47","39.175","-76.668","san antonio","baltimore","2366.0017237340267"
"29.534","-98.47","39.858","-104.667","san antonio","denver","1295.053490390928"
"29.534","-98.47","39.872","-75.241","san antonio","philadelphia","2524.19485934531"
"29.534","-98.47","39.998","-82.892","san antonio","columbus","1903.94801835445"
"29.534","-98.47","40.472","-3.561","san antonio","madrid","9262.112209167526"
"29.534","-98.47","40.64","-73.779","san antonio","new york","2689.0306457591737"
"29.534","-98.47","41.786","-87.752","san antonio","chicago","1712.0270202241186"
"29.534","-98.47","42.364","-71.005","san antonio","boston","3015.8247878193556"
"29.534","-98.47","42.409","-83.01","san antonio","detroit","2070.367439852175"
"29.534","-98.47","43.173","-79.935","san antonio","hamilton","2348.4567973393437"
"29.534","-98.47","43.862","-79.37","san antonio","toronto","2439.77403456379"
"29.534","-98.47","45.323","-75.669","san antonio","ottawa","2819.2051963274907"
"29.534","-98.47","45.517","-73.417","san antonio","montreal","3005.456258941395"
"29.534","-98.47","45.589","-122.597","san antonio","portland","2938.545348223675"
"29.534","-98.47","46.788","-71.398","san antonio","quebec","3246.5423715110373"
"29.534","-98.47","47.53","-122.302","san antonio","seattle","3052.8271507932945"
"29.534","-98.47","49.195","-123.182","san antonio","vancouver","3239.558437999453"
"29.534","-98.47","50.056","-97.032","san antonio","winnipeg","2286.078109392877"
"29.534","-98.47","51.114","-114.02","san antonio","calgary","2832.0755117872036"
"29.534","-98.47","53.667","-113.467","san antonio","edmonton","3050.4752783825334"
"29.607","-95.159","29.529","-98.279","houston","san antonio","301.74916856917355"
"29.607","-95.159","30.194","-97.67","houston","austin","251.37105847161823"
"29.607","-95.159","30.494","-81.688","houston","jacksonville","1306.0316749068966"
"29.607","-95.159","31.849","-106.38","houston","el paso","1113.0600016570445"
"29.607","-95.159","32.699","-117.215","houston","san diego","2159.7921129390866"
"29.607","-95.159","32.82","-97.362","houston","fort worth","415.9182058054466"
"29.607","-95.159","32.847","-96.852","houston","dallas","395.69174194028784"
"29.607","-95.159","33.535","-112.383","houston","phoenix","1721.448652027013"
"29.607","-95.159","33.942","-118.408","houston","los angeles","2298.6898276407987"
"29.607","-95.159","35.042","-89.977","houston","memphis","784.963774556555"
"29.607","-95.159","35.214","-80.943","houston","charlotte","1509.122105995914"
"29.607","-95.159","35.393","-97.601","houston","oklahoma city","685.2930805334253"
"29.607","-95.159","36.08","-115.152","houston","las vegas","2062.4704170343903"
"29.607","-95.159","36.124","-86.678","houston","nashville","1094.2176125915048"
"29.607","-95.159","36.776","-119.718","houston","fresno","2504.4696265578054"
"29.607","-95.159","37.362","-121.929","houston","san jose","2727.846906393435"
"29.607","-95.159","37.619","-122.375","houston","san francisco","2777.8185300710775"
"29.607","-95.159","38.228","-85.664","houston","louisville","1327.192541785252"
"29.607","-95.159","39.175","-76.668","houston","baltimore","2080.2295806849565"
"29.607","-95.159","39.717","-86.294","houston","indianapolis","1413.5603733330656"
"29.607","-95.159","39.858","-104.667","houston","denver","1464.2602915983098"
"29.607","-95.159","39.872","-75.241","houston","philadelphia","2238.4164434377535"
"29.607","-95.159","39.998","-82.892","houston","columbus","1655.6768823646037"
"29.607","-95.159","40.08","116.584","houston","beijing","20503.248872497486"
"29.607","-95.159","40.64","-73.779","houston","new york","2403.5430407745216"
"29.607","-95.159","41.786","-87.752","houston","chicago","1531.8502740499628"
"29.607","-95.159","42.364","-71.005","houston","boston","2732.1391791652636"
"29.607","-95.159","42.409","-83.01","houston","detroit","1845.4456664829695"
"29.607","-95.159","42.947","-87.896","houston","milwaukee","1641.0709967791402"
"29.607","-95.159","43.173","-79.935","houston","hamilton","2107.4621575507804"
"29.607","-95.159","43.862","-79.37","houston","toronto","2200.4877486605214"
"29.607","-95.159","45.323","-75.669","houston","ottawa","2569.782490457924"
"29.607","-95.159","45.517","-73.417","houston","montreal","2747.2623209105345"
"29.607","-95.159","45.589","-122.597","houston","portland","3192.791393061983"
"29.607","-95.159","46.788","-71.398","houston","quebec","2987.6494787400216"
"29.607","-95.159","49.195","-123.182","houston","vancouver","3476.049023404563"
"29.607","-95.159","50.056","-97.032","houston","winnipeg","2280.922857522769"
"29.607","-95.159","51.114","-114.02","houston","calgary","3007.212403767046"
"29.607","-95.159","53.667","-113.467","houston","edmonton","3207.7203295746053"
"29.645","-95.279","22.309","113.914","houston","hong kong","20232.457540928215"
"29.645","-95.279","25.255","55.364","houston","dubai","14566.030187544333"
"29.645","-95.279","29.529","-98.279","houston","san antonio","290.200985956868"
"29.645","-95.279","30.194","-97.67","houston","austin","238.9890431291777"
"29.645","-95.279","30.494","-81.688","houston","jacksonville","1316.7961469458805"
"29.645","-95.279","31.849","-106.38","houston","el paso","1100.4140360178694"
"29.645","-95.279","31.867","35.217","houston","jerusalem","12613.301784916059"
"29.645","-95.279","32.166","-110.883","houston","tucson","1533.7725296990718"
"29.645","-95.279","32.699","-117.215","houston","san diego","2146.878282080422"
"29.645","-95.279","32.82","-97.362","houston","fort worth","406.38586276080594"
"29.645","-95.279","32.847","-96.852","houston","dallas","387.12424955515013"
"29.645","-95.279","33.535","-112.383","houston","phoenix","1708.5525597871608"
"29.645","-95.279","33.942","-118.408","houston","los angeles","2285.637029441079"
"29.645","-95.279","35.042","-89.977","houston","memphis","789.0748537939598"
"29.645","-95.279","35.214","-80.943","houston","charlotte","1517.4888515538735"
"29.645","-95.279","35.393","-97.601","houston","oklahoma city","677.3677118404096"
"29.645","-95.279","36.08","-115.152","houston","las vegas","2049.4455147918916"
"29.645","-95.279","36.776","-119.718","houston","fresno","2491.2827090708806"
"29.645","-95.279","37.362","-121.929","houston","san jose","2714.583634723234"
"29.645","-95.279","37.619","-122.375","houston","san francisco","2764.539849792502"
"29.645","-95.279","38.228","-85.664","houston","louisville","1331.9678410174333"
"29.645","-95.279","38.852","-77.037","houston","washington","2038.5613233639942"
"29.645","-95.279","39.175","-76.668","houston","baltimore","2087.4752085049204"
"29.645","-95.279","39.717","-86.294","houston","indianapolis","1417.0820728167503"
"29.645","-95.279","39.858","-104.667","houston","denver","1453.489252374955"
"29.645","-95.279","39.872","-75.241","houston","philadelphia","2245.6320059654954"
"29.645","-95.279","39.998","-82.892","houston","columbus","1660.749550610988"
"29.645","-95.279","40.64","-73.779","houston","new york","2410.706095137221"
"29.645","-95.279","41.786","-87.752","houston","chicago","1533.4566131193344"
"29.645","-95.279","42.364","-71.005","houston","boston","2739.119716396442"
"29.645","-95.279","42.947","-87.896","houston","milwaukee","1642.144692073355"
"29.645","-95.279","43.173","-79.935","houston","hamilton","2112.176955661481"
"29.645","-95.279","43.234","-75.407","houston","rome","2443.544028083955"
"29.645","-95.279","43.862","-79.37","houston","toronto","2205.116002426521"
"29.645","-95.279","45.323","-75.669","houston","ottawa","2574.9125707008434"
"29.645","-95.279","45.517","-73.417","houston","montreal","2752.826531375912"
"29.645","-95.279","45.589","-122.597","houston","portland","3179.9764084627113"
"29.645","-95.279","46.788","-71.398","houston","quebec","2993.2151208573523"
"29.645","-95.279","47.53","-122.302","houston","seattle","3282.4283934959867"
"29.645","-95.279","49.195","-123.182","houston","vancouver","3463.5706844438264"
"29.645","-95.279","50.056","-97.032","houston","winnipeg","2275.812974617805"
"29.645","-95.279","51.114","-114.02","houston","calgary","2996.412893569973"
"29.645","-95.279","53.667","-113.467","houston","edmonton","3197.439441133842"
"29.825","-90.035","29.529","-98.279","new orleans","san antonio","795.9369036758941"
"29.825","-90.035","29.607","-95.159","new orleans","houston","494.87982872539595"
"29.825","-90.035","31.849","-106.38","new orleans","el paso","1592.6976934996899"
"29.825","-90.035","32.82","-97.362","new orleans","fort worth","781.3204284090566"
"29.825","-90.035","32.847","-96.852","new orleans","dallas","738.4752606292192"
"29.825","-90.035","33.535","-112.383","new orleans","phoenix","2194.9091230629124"
"29.825","-90.035","33.942","-118.408","new orleans","los angeles","2775.014385277444"
"29.825","-90.035","35.042","-89.977","new orleans","memphis","580.1052115830839"
"29.825","-90.035","35.214","-80.943","new orleans","charlotte","1062.2031089561503"
"29.825","-90.035","36.08","-115.152","new orleans","las vegas","2520.752155277495"
"29.825","-90.035","36.124","-86.678","new orleans","nashville","771.6266919010185"
"29.825","-90.035","39.717","-86.294","new orleans","indianapolis","1157.5802395974154"
"29.825","-90.035","39.858","-104.667","new orleans","denver","1799.09765621602"
"29.825","-90.035","39.872","-75.241","new orleans","philadelphia","1812.343011018336"
"29.825","-90.035","40.64","-73.779","new orleans","new york","1976.1309097311228"
"29.825","-90.035","41.786","-87.752","new orleans","chicago","1348.054474760838"
"29.825","-90.035","42.364","-71.005","new orleans","boston","2305.149692461134"
"29.825","-90.035","43.173","-79.935","new orleans","hamilton","1775.385499019296"
"29.825","-90.035","43.862","-79.37","new orleans","toronto","1869.3421095827318"
"29.825","-90.035","45.517","-73.417","new orleans","montreal","2369.4054782791504"
"29.825","-90.035","45.589","-122.597","new orleans","portland","3597.045957362392"
"29.825","-90.035","49.195","-123.182","new orleans","vancouver","3855.2269694055108"
"29.825","-90.035","51.114","-114.02","new orleans","calgary","3310.064332962964"
"29.98","-95.34","22.309","113.914","houston","hong kong","20172.319723854158"
"29.98","-95.34","25.069","121.552","houston","taipei","20897.068269727737"
"29.98","-95.34","29.529","-98.279","houston","san antonio","287.477021576945"
"29.98","-95.34","30.194","-97.67","houston","austin","225.67168386909438"
"29.98","-95.34","30.494","-81.688","houston","jacksonville","1316.1325625875693"
"29.98","-95.34","31.849","-106.38","houston","el paso","1083.4338119637323"
"29.98","-95.34","32.166","-110.883","houston","tucson","1516.6263382374598"
"29.98","-95.34","32.699","-117.215","houston","san diego","2128.468992292538"
"29.98","-95.34","32.82","-97.362","houston","fort worth","371.0038110115385"
"29.98","-95.34","32.847","-96.852","houston","dallas","350.4701786054663"
"29.98","-95.34","33.535","-112.383","houston","phoenix","1688.4170999767432"
"29.98","-95.34","33.942","-118.408","houston","los angeles","2265.045637782803"
"29.98","-95.34","35.042","-89.977","houston","memphis","763.9394156647903"
"29.98","-95.34","35.214","-80.943","houston","charlotte","1503.819671978952"
"29.98","-95.34","35.393","-97.601","houston","oklahoma city","640.0563800774781"
"29.98","-95.34","36.08","-115.152","houston","las vegas","2025.1488534267203"
"29.98","-95.34","36.124","-86.678","houston","nashville","1078.2942225543627"
"29.98","-95.34","36.776","-119.718","houston","fresno","2466.564695362485"
"29.98","-95.34","37.362","-121.929","houston","san jose","2689.240836088546"
"29.98","-95.34","37.558","126.791","houston","seoul","21411.112394689277"
"29.98","-95.34","37.619","-122.375","houston","san francisco","2738.905667301067"
"29.98","-95.34","38.228","-85.664","houston","louisville","1307.5095709404193"
"29.98","-95.34","38.852","-77.037","houston","washington","2020.0951563401209"
"29.98","-95.34","39.175","-76.668","houston","baltimore","2068.695010172499"
"29.98","-95.34","39.717","-86.294","houston","indianapolis","1389.693607612535"
"29.98","-95.34","39.858","-104.667","houston","denver","1418.9202253731626"
"29.98","-95.34","39.872","-75.241","houston","philadelphia","2226.479698203858"
"29.98","-95.34","39.998","-82.892","houston","columbus","1636.522109235169"
"29.98","-95.34","40.64","-73.779","houston","new york","2391.099920244428"
"29.98","-95.34","41.786","-87.752","houston","chicago","1502.4409312045068"
"29.98","-95.34","42.364","-71.005","houston","boston","2718.3768982739994"
"29.98","-95.34","42.409","-83.01","houston","detroit","1822.134880802642"
"29.98","-95.34","42.947","-87.896","houston","milwaukee","1610.2275280154502"
"29.98","-95.34","43.036","-81.154","houston","london","1993.555213892644"
"29.98","-95.34","43.862","-79.37","houston","toronto","2179.08626501226"
"29.98","-95.34","45.323","-75.669","houston","ottawa","2549.498906058264"
"29.98","-95.34","45.517","-73.417","houston","montreal","2728.175549799514"
"29.98","-95.34","45.589","-122.597","houston","portland","3147.086080083152"
"29.98","-95.34","46.788","-71.398","houston","quebec","2968.2019207662934"
"29.98","-95.34","47.53","-122.302","houston","seattle","3248.306092053215"
"29.98","-95.34","48.969","2.441","houston","paris","9651.544237747588"
"29.98","-95.34","49.195","-123.182","houston","vancouver","3428.6552055513353"
"29.98","-95.34","50.056","-97.032","houston","winnipeg","2238.191135707774"
"29.98","-95.34","51.114","-114.02","houston","calgary","2959.555034179574"
